GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",25326,201,6190,293,5353,299,201,101,178,97,23,25,0,22,0,22,394,165,319,130,75,74,0,22,0,22,154,86,143,87,0,22,11,17,0,22,88,58,82,57,0,22,6,10,0,22,14685,341,12371,450,514,212,364,128,108,99,42,48,0,22,1183,247,1041,240,142,68,0,22,0,22,484,164,200,108,177,89,89,88,18,26,133,72,91,50,27,26,15,18,0,22,4451,289,4067,274,38,33,27,30,6,12,0,22,5,11,226,84,156,72,49,47,21,23,0,22,88,93,88,93,0,22,0,22,0,22,32,29,32,29,0,22,0,22,0,22
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",17372,200,4947,288,4619,286,116,67,110,69,0,19,6,9,0,19,81,56,81,56,0,19,0,19,0,19,76,46,76,46,0,19,0,19,0,19,55,84,55,84,0,19,0,19,0,19,9950,234,8687,277,266,118,214,105,40,37,12,20,0,19,562,139,473,130,75,46,14,19,0,19,399,152,246,113,78,74,63,65,12,17,36,44,36,44,0,19,0,19,0,19,2475,232,2185,222,16,16,13,15,0,19,3,6,0,19,165,74,104,60,14,20,47,41,0,19,101,80,75,74,0,19,17,22,9,15,8,14,8,14,0,19,0,19,0,19
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",17522,190,3863,231,3450,255,91,64,56,49,22,25,13,19,0,19,192,119,130,86,16,25,46,82,0,19,100,49,67,41,21,22,12,21,0,19,30,48,30,48,0,19,0,19,0,19,10563,216,8955,396,225,102,175,99,0,19,50,53,0,19,879,320,587,228,232,191,60,49,0,19,359,142,262,118,61,48,36,39,0,19,145,141,106,130,39,50,0,19,0,19,3096,228,2858,231,40,40,40,40,0,19,0,19,0,19,151,65,120,60,23,21,0,19,8,13,21,24,9,12,0,19,0,19,12,20,26,31,8,13,18,28,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",19200,224,3316,282,3022,256,28,34,28,34,0,22,0,22,0,22,266,186,149,110,117,138,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,12362,305,10464,539,102,72,81,64,12,19,9,15,0,22,1644,413,1051,243,306,141,287,225,0,22,139,110,67,67,67,63,5,13,0,22,13,20,13,20,0,22,0,22,0,22,3522,272,2766,267,11,18,0,22,0,22,11,18,0,22,717,246,262,124,112,63,193,153,150,107,0,22,0,22,0,22,0,22,0,22,28,44,28,44,0,22,0,22,0,22
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",19782,214,2341,267,2101,263,176,96,149,94,27,27,0,22,0,22,44,70,44,70,0,22,0,22,0,22,20,33,20,33,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,12625,351,11255,494,367,182,266,170,85,56,9,17,7,17,671,219,605,205,59,52,7,11,0,22,80,69,58,66,22,22,0,22,0,22,252,176,202,172,34,38,16,25,0,22,4816,289,4545,279,43,35,26,29,15,20,2,4,0,22,214,95,154,79,55,56,5,11,0,22,0,22,0,22,0,22,0,22,0,22,14,22,14,22,0,22,0,22,0,22
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",57411,429,9431,461,8212,428,679,227,603,221,10,16,66,55,0,28,381,146,363,142,18,30,0,28,0,28,135,114,135,114,0,28,0,28,0,28,24,29,24,29,0,28,0,28,0,28,38620,463,32571,805,2753,575,1413,288,800,299,348,209,192,118,2762,452,1829,288,619,188,298,171,16,24,446,234,235,128,59,60,88,61,64,65,88,65,51,60,22,28,15,24,0,28,9360,464,7709,498,188,84,63,39,32,43,66,50,27,29,1452,279,813,204,369,123,213,105,57,91,11,19,0,28,0,28,11,19,0,28,0,28,0,28,0,28,0,28,0,28
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",8889,135,2036,167,1926,185,19,28,19,28,0,17,0,17,0,17,91,56,69,52,8,13,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5894,191,5200,208,162,108,119,83,43,41,0,17,0,17,366,139,293,126,38,33,35,43,0,17,140,107,114,94,8,15,18,21,0,17,26,30,26,30,0,17,0,17,0,17,959,116,818,134,7,12,0,17,7,12,0,17,0,17,134,64,85,51,34,39,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",9913,140,2069,186,1997,199,44,39,20,23,9,14,15,23,0,19,28,35,28,35,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6167,212,5528,313,312,237,312,237,0,19,0,19,0,19,251,126,228,112,23,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,76,81,66,75,10,16,0,19,0,19,1677,173,1609,167,4,8,4,8,0,19,0,19,0,19,64,41,31,26,33,30,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",4785,154,877,144,804,144,34,36,34,36,0,17,0,17,0,17,18,29,18,29,0,17,0,17,0,17,21,35,21,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3104,139,2844,192,87,73,74,70,13,20,0,17,0,17,113,74,71,63,30,46,12,18,0,17,41,67,0,17,41,67,0,17,0,17,19,30,19,30,0,17,0,17,0,17,804,114,709,116,32,37,32,37,0,17,0,17,0,17,63,58,63,58,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",48411,342,8493,520,5244,510,2371,433,2056,456,218,103,64,50,33,51,298,151,298,151,0,28,0,28,0,28,481,167,275,157,155,80,51,47,0,28,99,73,80,69,19,28,0,28,0,28,33176,580,20496,1002,7427,762,4418,552,1497,373,1140,231,372,171,2170,388,1643,310,249,114,233,103,45,50,1886,500,505,210,812,274,516,211,53,43,1197,383,958,350,216,91,23,21,0,28,6742,384,5089,378,556,159,151,100,177,91,179,84,49,33,924,233,340,97,283,153,290,127,11,20,113,106,5,8,32,48,46,58,30,27,60,57,60,57,0,28,0,28,0,28
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",10680,268,1702,231,1503,232,22,20,15,22,7,10,0,19,0,19,103,111,103,111,0,19,0,19,0,19,74,75,74,75,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7430,355,6496,490,123,78,92,66,17,24,14,21,0,19,455,236,271,143,140,102,44,54,0,19,327,178,200,113,123,109,4,10,0,19,29,40,17,23,12,18,0,19,0,19,1548,159,1407,172,0,19,0,19,0,19,0,19,0,19,105,65,59,55,9,15,37,37,0,19,36,45,0,19,20,30,16,34,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",42789,295,6364,386,5855,393,234,108,230,108,4,7,0,25,0,25,110,68,101,65,9,15,0,25,0,25,112,90,95,80,17,21,0,25,0,25,53,53,53,53,0,25,0,25,0,25,29501,515,25861,659,2041,431,1166,267,370,159,491,241,14,17,1105,268,907,228,174,84,24,23,0,25,326,130,169,89,137,71,20,23,0,25,168,88,93,47,45,45,30,25,0,25,6924,389,6112,384,83,52,38,31,15,18,0,25,30,39,636,153,425,138,176,76,35,25,0,25,78,53,22,33,38,36,0,25,18,27,15,20,0,25,15,20,0,25,0,25
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",24204,258,4583,273,3703,340,151,91,128,85,11,16,12,20,0,22,326,126,319,126,0,22,7,11,0,22,367,155,298,138,47,45,22,34,0,22,36,54,36,54,0,22,0,22,0,22,15250,293,11705,468,523,212,442,199,61,46,20,19,0,22,1988,390,1461,325,363,148,164,104,0,22,1003,321,546,170,403,224,43,44,11,19,31,37,19,21,12,18,0,22,0,22,4371,276,3852,277,58,48,43,43,11,18,4,10,0,22,377,103,273,94,84,57,8,12,12,19,52,46,22,30,30,34,0,22,0,22,32,37,32,37,0,22,0,22,0,22
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",32627,374,6960,398,5988,422,367,127,302,126,51,83,14,28,0,25,426,204,398,207,28,31,0,25,0,25,145,81,128,78,8,13,9,14,0,25,34,40,34,40,0,25,0,25,0,25,20474,464,17111,586,759,144,495,140,92,48,171,43,1,5,1707,353,1284,284,287,125,136,89,0,25,859,251,550,162,172,108,102,108,35,48,38,59,27,42,11,17,0,25,0,25,5193,340,4570,321,12,20,3,8,0,25,0,25,9,19,507,157,207,95,149,105,129,73,22,30,86,57,35,31,0,25,30,35,21,31,18,26,18,26,0,25,0,25,0,25
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",10742,180,2168,195,2118,197,0,19,0,19,0,19,0,19,0,19,26,26,26,26,0,19,0,19,0,19,24,34,24,34,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6867,186,6528,213,77,68,67,65,10,22,0,19,0,19,159,113,133,103,13,21,13,21,0,19,89,66,38,42,25,30,12,19,14,22,14,23,14,23,0,19,0,19,0,19,1707,142,1679,144,10,17,2,4,0,19,0,19,8,16,18,24,11,18,0,19,7,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",116643,532,23729,756,13455,881,8972,647,7093,638,1181,260,576,186,122,83,828,269,704,250,34,27,90,92,0,28,105,72,69,53,5,9,0,28,31,44,369,287,180,181,122,107,67,68,0,28,80787,846,40519,1126,31845,1031,16725,854,6214,661,5832,577,3074,603,5728,671,3333,511,1152,251,928,222,315,149,1700,308,982,234,383,127,275,113,60,49,995,324,473,145,359,173,136,137,27,33,12127,530,7279,393,3423,295,454,106,674,160,1188,195,1107,211,1247,239,467,128,311,102,325,115,144,91,94,59,38,32,15,26,17,29,24,26,84,70,40,42,35,41,9,16,0,28
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",2146,118,408,51,408,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1349,87,1316,81,4,5,4,5,0,12,0,12,0,12,29,18,26,16,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,389,57,345,63,0,12,0,12,0,12,0,12,0,12,44,30,41,29,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",53758,426,8117,553,6639,529,933,274,732,200,119,104,82,65,0,28,254,127,249,125,0,28,5,10,0,28,204,127,89,69,93,89,22,31,0,28,87,73,67,69,20,21,0,28,0,28,38044,538,29335,796,3902,556,2621,467,773,261,458,184,50,47,2525,437,1696,316,498,189,234,118,97,83,1433,462,789,267,427,260,174,138,43,49,849,376,559,222,278,251,12,21,0,28,7597,395,6366,375,349,140,60,54,93,63,87,52,109,87,591,170,287,107,202,96,78,69,24,31,247,109,118,84,32,30,44,52,53,49,44,33,19,20,0,28,15,21,10,16
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",5933,130,1209,129,1095,203,0,17,0,17,0,17,0,17,0,17,114,132,114,132,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3882,160,3430,255,88,75,74,71,14,22,0,17,0,17,364,245,314,190,50,80,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,842,153,777,158,0,17,0,17,0,17,0,17,0,17,65,58,35,32,30,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",68340,504,12090,599,5998,654,4715,413,4042,433,417,164,170,112,86,82,1113,283,1025,261,80,69,8,13,0,28,53,41,44,38,9,14,0,28,0,28,211,188,94,93,82,103,35,59,0,28,46912,644,22819,876,15115,835,9599,797,2391,319,2282,393,843,249,7563,733,3720,443,1767,298,1719,373,357,146,880,356,392,158,320,174,111,89,57,72,535,253,222,120,217,147,84,85,12,24,9338,515,5281,443,1543,251,332,130,277,146,604,170,330,127,2418,302,868,180,501,132,654,160,395,143,25,29,10,16,7,11,8,12,0,28,71,55,35,31,24,29,0,28,12,17
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",29107,268,4222,344,3324,346,158,83,157,83,0,25,0,25,1,3,492,165,403,155,62,70,27,31,0,25,215,83,215,83,0,25,0,25,0,25,33,35,25,31,0,25,8,13,0,25,19247,350,13895,663,1251,342,843,239,301,143,107,73,0,25,3119,473,1814,322,962,220,312,113,31,43,878,237,652,185,97,59,119,70,10,16,104,79,92,79,12,19,0,25,0,25,5638,336,4466,335,102,68,14,24,43,56,24,26,21,22,946,197,442,129,234,96,215,82,55,51,79,53,47,33,18,28,14,22,0,25,45,42,45,42,0,25,0,25,0,25
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",16792,271,2700,307,2488,297,25,27,14,23,0,19,11,17,0,19,118,97,118,97,0,19,0,19,0,19,57,57,38,48,19,31,0,19,0,19,12,21,12,21,0,19,0,19,0,19,11350,331,9596,381,455,155,368,150,1,4,84,66,2,4,1003,224,786,200,126,74,91,73,0,19,270,161,199,134,57,40,14,16,0,19,26,44,26,44,0,19,0,19,0,19,2742,279,2196,303,61,50,11,19,22,25,28,31,0,19,456,156,340,144,104,66,6,11,6,10,0,19,0,19,0,19,0,19,0,19,29,33,0,19,13,20,16,26,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",18599,268,2925,419,2330,363,207,212,196,214,11,31,0,19,0,19,357,175,348,174,9,16,0,19,0,19,31,36,9,16,0,19,22,33,0,19,0,19,0,19,0,19,0,19,0,19,12628,421,9082,584,558,168,407,143,116,71,29,44,6,14,2319,417,1846,386,317,149,126,75,30,39,579,199,411,188,168,93,0,19,0,19,90,74,35,40,43,55,12,19,0,19,3046,294,2553,303,153,116,48,52,19,30,65,80,21,34,330,126,237,113,41,40,26,29,26,28,0,19,0,19,0,19,0,19,0,19,10,17,10,17,0,19,0,19,0,19
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",22513,204,5274,253,4803,286,162,68,162,68,0,22,0,22,0,22,67,47,49,37,18,27,0,22,0,22,228,112,228,112,0,22,0,22,0,22,14,16,6,9,0,22,8,13,0,22,13776,222,12291,324,284,104,219,94,55,38,10,17,0,22,533,167,354,142,134,60,45,35,0,22,594,211,433,181,119,73,29,38,13,18,74,54,38,29,36,46,0,22,0,22,3463,206,3099,227,29,23,25,21,0,22,0,22,4,9,255,104,198,68,49,51,8,13,0,22,50,43,6,10,44,41,0,22,0,22,30,45,0,22,14,20,16,25,0,22
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",41133,296,7169,401,6643,425,115,90,55,43,50,70,10,17,0,25,371,118,312,108,32,48,27,39,0,25,15,20,0,25,0,25,15,20,0,25,25,34,25,34,0,25,0,25,0,25,25992,446,22788,565,641,220,538,167,88,88,8,13,7,15,2252,362,1535,319,501,168,216,140,0,25,241,129,121,69,76,52,44,41,0,25,70,73,22,27,48,67,0,25,0,25,7972,422,6872,403,45,38,18,23,24,28,0,25,3,7,927,175,456,102,385,121,86,47,0,25,93,93,19,18,74,90,0,25,0,25,35,38,11,17,11,16,0,25,13,19
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",24489,254,5102,473,4115,288,215,108,206,105,9,15,0,22,0,22,313,140,308,141,5,8,0,22,0,22,152,97,152,97,0,22,0,22,0,22,307,407,307,407,0,22,0,22,0,22,15512,385,11972,715,1008,456,623,254,274,242,111,105,0,22,1658,379,1226,291,294,112,138,79,0,22,515,184,381,145,115,67,19,22,0,22,359,239,331,231,28,43,0,22,0,22,3875,246,3138,274,21,21,6,9,4,7,11,17,0,22,572,187,356,149,113,60,67,61,36,36,108,118,72,100,12,19,17,41,7,10,36,54,0,22,0,22,0,22,36,54
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",15161,173,2635,210,2454,237,79,56,79,56,0,19,0,19,0,19,84,52,84,52,0,19,0,19,0,19,18,30,18,30,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10279,251,8894,364,708,139,505,118,97,54,67,31,39,25,360,127,272,113,56,50,32,42,0,19,64,36,25,25,31,29,8,15,0,19,253,194,253,194,0,19,0,19,0,19,2247,174,1987,187,61,66,53,64,0,19,8,15,0,19,188,81,143,70,12,21,33,31,0,19,11,20,11,20,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",60033,302,10855,451,8650,480,730,135,639,128,34,36,57,45,0,28,731,230,702,215,21,34,8,14,0,28,599,201,520,203,40,45,39,40,0,28,145,109,80,56,65,95,0,28,0,28,38179,575,28820,709,3443,483,2060,363,768,230,428,163,187,211,3724,481,2430,349,850,237,273,145,171,94,1496,276,780,221,386,119,323,136,7,12,696,245,455,162,176,131,65,104,0,28,10999,419,8645,410,344,127,72,40,119,69,135,100,18,27,1678,242,598,138,328,101,512,141,240,116,262,119,58,38,74,85,22,21,108,91,70,47,70,47,0,28,0,28,0,28
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",25094,260,4134,285,3355,257,386,154,301,146,61,37,24,24,0,22,358,165,358,165,0,22,0,22,0,22,35,43,35,43,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,15446,327,12014,477,1053,246,777,184,150,84,109,63,17,24,2050,380,1363,306,499,146,188,94,0,22,273,239,81,53,24,27,160,228,8,13,56,40,9,16,47,37,0,22,0,22,5514,303,4338,306,135,84,31,28,19,25,78,68,7,13,1010,206,404,121,229,88,313,122,64,49,9,15,9,15,0,22,0,22,0,22,22,26,0,22,9,16,0,22,13,20
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",27391,259,4753,311,4358,298,184,100,139,73,25,30,19,31,1,13,141,121,141,121,0,22,0,22,0,22,62,53,23,20,39,47,0,22,0,22,8,15,8,15,0,22,0,22,0,22,18146,379,14795,521,1133,251,852,221,264,108,17,28,0,22,1720,398,1429,368,189,81,102,78,0,22,380,140,146,56,162,98,54,38,18,21,118,79,84,64,0,22,34,52,0,22,4492,348,3938,351,74,44,40,32,0,22,23,29,11,11,426,143,278,118,112,88,36,31,0,22,54,38,5,8,0,22,35,32,14,21,0,22,0,22,0,22,0,22,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",11814,193,1668,197,1505,223,62,56,52,46,10,15,0,19,0,19,80,59,80,59,0,19,0,19,0,19,21,37,12,20,9,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8202,297,7282,418,256,148,239,148,2,4,14,22,1,4,441,155,293,141,87,46,61,30,0,19,223,144,168,127,55,78,0,19,0,19,0,19,0,19,0,19,0,19,0,19,1944,187,1669,176,0,19,0,19,0,19,0,19,0,19,238,104,180,93,34,32,5,8,19,22,37,56,37,56,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",3530,95,648,118,648,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2408,135,2301,135,48,36,48,36,0,12,0,12,0,12,59,42,50,35,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,474,85,464,83,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",3465,92,558,143,553,138,0,12,0,12,0,12,0,12,0,12,5,11,5,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2301,190,2166,190,35,34,35,34,0,12,0,12,0,12,93,62,93,62,0,12,0,12,0,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,606,141,567,138,0,12,0,12,0,12,0,12,0,12,39,33,30,30,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1681,105,283,79,276,79,0,12,0,12,0,12,0,12,0,12,7,10,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1005,80,947,80,10,13,5,6,0,12,5,13,0,12,43,22,28,17,11,12,4,5,0,12,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,393,40,369,43,0,12,0,12,0,12,0,12,0,12,18,12,14,10,4,5,0,12,0,12,6,8,0,12,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",1094,97,124,31,118,31,0,12,0,12,0,12,0,12,0,12,6,6,6,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,750,90,725,89,6,6,6,6,0,12,0,12,0,12,19,13,19,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,220,40,205,39,0,12,0,12,0,12,0,12,0,12,15,9,15,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",1475,107,258,31,256,30,2,5,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,978,96,938,88,15,24,4,8,11,23,0,12,0,12,14,15,14,15,0,12,0,12,0,12,11,17,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,239,41,231,40,0,12,0,12,0,12,0,12,0,12,8,9,5,7,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",1462,181,317,81,304,82,0,12,0,12,0,12,0,12,0,12,8,10,8,10,0,12,0,12,0,12,5,12,4,10,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,876,124,830,125,3,5,3,5,0,12,0,12,0,12,41,19,41,19,0,12,0,12,0,12,2,5,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,269,38,245,34,3,7,3,7,0,12,0,12,0,12,21,14,14,11,7,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2887,49,505,98,479,100,0,12,0,12,0,12,0,12,0,12,14,21,14,21,0,12,0,12,0,12,12,18,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1843,128,1713,143,77,68,67,66,10,17,0,12,0,12,33,30,33,30,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,12,18,0,12,12,18,0,12,0,12,539,142,539,142,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",5457,88,998,91,911,83,12,19,0,17,0,17,12,19,0,17,67,65,67,65,0,17,0,17,0,17,8,14,8,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3491,97,3187,157,53,48,13,20,18,27,22,25,0,17,217,106,137,85,66,59,14,22,0,17,34,53,9,15,0,17,17,27,8,12,0,17,0,17,0,17,0,17,0,17,968,85,919,101,0,17,0,17,0,17,0,17,0,17,40,32,18,20,22,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,15,9,15,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",2731,113,331,95,304,106,21,25,21,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,14,6,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1687,146,1620,142,7,10,7,10,0,12,0,12,0,12,44,42,44,42,0,12,0,12,0,12,16,26,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,713,124,622,123,0,12,0,12,0,12,0,12,0,12,84,51,71,49,13,21,0,12,0,12,4,11,4,11,0,12,0,12,0,12,3,5,0,12,3,5,0,12,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",8016,118,1499,183,1453,187,17,15,11,12,0,17,6,10,0,17,29,35,29,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5023,191,4784,209,33,23,32,23,1,2,0,17,0,17,196,111,132,76,33,30,31,29,0,17,6,9,4,7,2,5,0,17,0,17,4,6,0,17,4,6,0,17,0,17,1494,140,1358,137,0,17,0,17,0,17,0,17,0,17,136,69,95,58,41,43,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
