GEO.id,GEO.id2,GEO.display-label,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",19794,216,2185,223,1905,219,226,105,201,106,19,21,6,13,0,22,28,49,28,49,0,22,0,22,0,22,26,39,26,39,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,12545,281,11060,461,514,230,401,218,86,61,21,24,6,14,483,170,424,163,47,43,12,18,0,22,154,121,131,115,23,30,0,22,0,22,334,245,297,232,17,26,20,32,0,22,5064,309,4790,337,43,37,25,30,12,17,6,12,0,22,173,81,116,64,48,55,9,14,0,22,30,46,30,46,0,22,0,22,0,22,28,31,28,31,0,22,0,22,0,22
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",42749,275,6421,400,5849,439,282,139,227,133,7,10,48,63,0,25,103,61,89,55,14,22,0,25,0,25,132,99,115,91,17,22,0,25,0,25,55,53,55,53,0,25,0,25,0,25,29342,497,25348,634,2151,494,1071,258,451,197,613,315,16,18,1227,278,983,261,228,90,16,18,0,25,390,141,213,105,119,57,58,44,0,25,226,115,128,75,64,43,34,28,0,25,6986,366,6228,342,98,63,33,32,13,16,0,25,52,51,589,169,392,130,163,85,30,23,4,9,55,47,22,33,20,23,0,25,13,21,16,21,0,25,16,21,0,25,0,25
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",101884,516,19380,818,12109,834,5747,679,5145,669,409,148,131,91,62,53,1218,346,1111,330,46,43,61,85,0,28,111,83,101,84,0,28,10,15,0,28,195,148,195,148,0,28,0,28,0,28,69187,855,42947,1650,18620,1162,10529,862,3924,541,2545,480,1622,386,6091,823,3319,480,1719,352,919,327,134,74,830,267,253,124,248,119,197,132,132,82,699,233,516,188,115,80,68,58,0,28,13317,637,9967,586,1499,253,392,150,277,118,524,147,306,135,1797,248,850,162,425,137,271,103,251,137,0,28,0,28,0,28,0,28,0,28,54,48,35,37,0,28,19,30,0,28
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",17532,210,3823,221,3366,250,67,58,39,45,18,20,10,16,0,19,174,122,97,61,19,31,58,92,0,19,187,84,115,60,24,30,48,48,0,19,29,46,29,46,0,19,0,19,0,19,10555,251,8910,381,212,111,161,96,0,19,51,53,0,19,762,248,598,185,147,147,17,27,0,19,542,168,379,107,102,88,61,46,0,19,129,151,90,143,39,48,0,19,0,19,3154,194,2905,200,22,33,22,33,0,19,0,19,0,19,169,73,133,66,19,24,0,19,17,28,51,48,10,16,0,19,0,19,41,46,7,11,7,11,0,19,0,19,0,19
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",7047,120,1204,148,1185,150,1,3,0,17,1,3,0,17,0,17,18,28,18,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4651,178,4564,187,47,41,47,41,0,17,0,17,0,17,40,38,40,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1192,154,1065,160,0,17,0,17,0,17,0,17,0,17,127,78,87,63,40,44,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",4781,69,836,88,774,89,34,51,34,51,0,12,0,12,0,12,8,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,27,20,27,0,12,0,12,0,12,3196,108,2743,197,182,135,166,132,16,27,0,12,0,12,128,72,105,65,18,28,5,7,0,12,56,74,31,37,25,39,0,12,0,12,87,99,87,99,0,12,0,12,0,12,749,87,685,96,4,7,4,7,0,12,0,12,0,12,60,49,40,37,20,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",2112,126,391,59,391,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1386,88,1330,93,31,33,31,33,0,12,0,12,0,12,25,16,22,16,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,335,49,291,48,0,12,0,12,0,12,0,12,0,12,44,24,41,24,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",7524,85,1311,112,1168,121,23,26,23,26,0,17,0,17,0,17,112,82,94,79,18,29,0,17,0,17,8,12,8,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5117,141,4869,132,76,59,76,59,0,17,0,17,0,17,156,68,112,53,44,33,0,17,0,17,16,25,16,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1096,121,1035,123,0,17,0,17,0,17,0,17,0,17,51,41,44,40,0,17,7,11,0,17,10,17,10,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",29470,337,4939,506,4072,446,419,198,325,164,17,29,77,82,0,25,332,157,311,155,21,26,0,25,0,25,116,102,63,59,0,25,53,85,0,25,0,25,0,25,0,25,0,25,0,25,20205,548,15802,795,1322,309,924,295,152,85,215,96,31,42,2621,570,1838,463,447,171,336,168,0,25,362,231,220,138,45,52,97,91,0,25,98,105,78,102,20,20,0,25,0,25,4326,385,3383,332,38,31,23,28,0,25,15,25,0,25,812,222,342,148,167,71,255,114,48,48,93,93,0,25,40,46,53,59,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",5084,94,828,130,828,130,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3411,151,3287,161,14,22,14,22,0,17,0,17,0,17,100,93,74,62,26,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,17,10,17,0,17,0,17,0,17,845,115,762,134,0,17,0,17,0,17,0,17,0,17,83,94,28,45,55,85,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",23867,251,6419,357,5685,385,265,128,185,98,62,54,18,32,0,22,417,166,399,161,10,15,8,16,0,22,32,35,32,35,0,22,0,22,0,22,20,28,20,28,0,22,0,22,0,22,14062,312,12594,410,380,134,304,103,66,57,10,16,0,22,975,248,848,229,105,47,22,27,0,22,89,55,71,48,18,27,0,22,0,22,24,28,14,15,10,14,0,22,0,22,3386,274,3159,249,35,31,31,28,0,22,4,8,0,22,173,87,141,75,6,9,26,40,0,22,0,22,0,22,0,22,0,22,0,22,19,22,19,22,0,22,0,22,0,22
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",116827,691,18765,755,10777,651,4981,650,4424,656,432,183,120,98,5,8,2365,511,2143,472,97,91,68,59,57,63,301,133,273,133,28,36,0,28,0,28,341,299,159,122,182,268,0,28,0,28,82283,990,43504,1585,21932,1458,8251,860,4971,669,7169,969,1541,433,13158,1084,8491,777,2992,428,1486,376,189,128,3003,498,2165,402,651,209,177,112,10,16,686,296,323,160,240,153,123,135,0,28,15779,624,11050,623,1791,326,575,157,307,117,646,258,263,146,2457,370,922,184,815,236,645,196,75,77,445,225,170,89,69,80,193,203,13,19,36,30,8,14,17,20,11,18,0,28
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",25206,223,3908,287,3182,278,318,142,257,120,40,34,21,23,0,22,367,141,367,141,0,22,0,22,0,22,41,50,41,50,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,15711,355,11646,508,1377,299,1071,242,184,94,108,60,14,21,2301,392,1495,274,650,178,156,84,0,22,341,245,96,59,53,46,183,245,9,16,46,33,17,20,29,31,0,22,0,22,5587,317,4286,305,148,90,36,30,36,31,73,85,3,7,1126,242,434,115,243,93,340,147,109,80,6,10,6,10,0,22,0,22,0,22,21,23,21,23,0,22,0,22,0,22
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",9156,187,1428,184,1363,184,23,27,0,17,23,27,0,17,0,17,42,50,42,50,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6079,207,5664,238,104,64,78,48,10,14,16,26,0,17,301,109,198,80,84,41,19,20,0,17,10,16,10,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1649,151,1368,189,11,18,11,18,0,17,0,17,0,17,270,103,137,68,92,72,41,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",43085,293,6974,383,5899,464,670,231,588,235,82,65,0,25,0,25,299,146,290,145,9,14,0,25,0,25,76,58,50,50,17,26,9,15,0,25,30,49,30,49,0,25,0,25,0,25,28297,502,24018,713,2120,516,1355,346,378,157,345,147,42,40,1353,292,1057,240,267,120,18,23,11,19,593,220,202,107,203,128,136,90,52,53,213,167,109,74,59,75,45,70,0,25,7814,438,6822,404,176,85,83,65,22,32,50,53,21,32,662,185,441,183,93,50,114,91,14,21,118,75,8,12,47,47,26,28,37,37,36,29,25,23,0,25,11,17,0,25
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",14726,218,2957,259,2783,268,14,22,0,19,14,22,0,19,0,19,121,83,121,83,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,39,56,39,56,0,19,0,19,0,19,9933,279,9299,325,100,111,100,111,0,19,0,19,0,19,446,158,358,135,67,41,21,27,0,19,88,65,71,59,17,30,0,19,0,19,0,19,0,19,0,19,0,19,0,19,1836,195,1673,209,14,20,0,19,14,20,0,19,0,19,149,101,94,79,27,30,28,46,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",4737,174,876,200,799,192,41,40,41,40,0,17,0,17,0,17,16,27,16,27,0,17,0,17,0,17,20,34,20,34,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3027,135,2729,212,100,87,84,88,16,27,0,17,0,17,65,61,33,37,32,49,0,17,0,17,115,109,27,42,88,86,0,17,0,17,18,28,18,28,0,17,0,17,0,17,834,117,774,130,27,42,27,42,0,17,0,17,0,17,33,37,33,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",7059,131,1483,165,1356,172,95,103,95,103,0,17,0,17,0,17,32,36,32,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4490,199,4261,210,96,61,70,53,0,17,26,31,0,17,75,47,75,47,0,17,0,17,0,17,58,62,45,53,13,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1086,171,980,136,47,71,47,71,0,17,0,17,0,17,42,44,19,26,0,17,0,17,23,36,17,26,0,17,16,25,0,17,1,5,0,17,0,17,0,17,0,17,0,17
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",58308,446,8368,565,6409,529,963,357,915,357,0,28,48,37,0,28,436,202,347,181,59,57,30,45,0,28,359,176,284,164,59,50,16,25,0,28,201,145,181,143,0,28,20,32,0,28,40768,681,32638,1068,3104,626,2319,521,464,159,321,171,0,28,2811,492,2227,432,421,140,163,99,0,28,1443,383,792,280,366,139,223,122,62,81,772,294,655,250,73,66,44,59,0,28,9172,489,8061,445,165,128,46,36,42,64,70,68,7,15,768,232,442,184,210,112,79,55,37,35,117,73,56,65,54,46,7,12,0,28,61,71,61,71,0,28,0,28,0,28
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",18671,264,2757,316,2056,353,219,203,198,191,21,48,0,19,0,19,469,186,458,189,11,20,0,19,0,19,13,21,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12750,324,8857,608,575,204,423,169,114,66,33,53,5,11,2368,438,1774,396,394,148,178,115,22,36,852,313,639,262,151,101,0,19,62,86,98,77,38,42,60,56,0,19,0,19,3164,280,2575,245,107,94,45,45,0,19,62,81,0,19,472,150,312,111,91,77,36,36,33,32,0,19,0,19,0,19,0,19,0,19,10,16,10,16,0,19,0,19,0,19
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",3846,147,757,98,741,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2599,111,2413,131,0,12,0,12,0,12,0,12,0,12,108,80,86,59,0,12,21,33,1,4,78,64,55,45,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,490,51,479,50,7,12,7,12,0,12,0,12,0,12,4,8,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2912,52,539,128,515,132,0,12,0,12,0,12,0,12,0,12,16,25,16,25,0,12,0,12,0,12,8,16,4,8,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1843,135,1757,139,38,34,38,34,0,12,0,12,0,12,32,32,32,32,0,12,0,12,0,12,6,11,0,12,0,12,6,11,0,12,10,16,0,12,10,16,0,12,0,12,530,129,518,127,0,12,0,12,0,12,0,12,0,12,12,18,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",18106,326,3332,432,2406,460,694,315,694,315,0,19,0,19,0,19,163,135,163,135,0,19,0,19,0,19,32,81,3,42,25,40,4,15,0,19,37,60,37,60,0,19,0,19,0,19,12087,440,9417,521,1672,387,1047,294,314,175,162,99,149,109,881,287,483,198,147,78,187,91,64,56,96,120,46,54,20,53,30,63,0,19,21,27,10,18,11,18,0,19,0,19,2687,265,2162,260,360,161,31,34,59,50,57,65,213,126,162,76,64,52,43,36,55,52,0,19,3,50,0,19,3,50,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",48377,372,8470,456,5224,515,2479,431,2149,409,193,89,67,57,70,77,282,161,282,161,0,28,0,28,0,28,325,143,202,111,77,77,46,34,0,28,160,98,142,91,18,30,0,28,0,28,33072,587,20215,989,7983,796,4755,563,1497,355,1159,339,572,331,2080,317,1590,298,302,108,147,73,41,50,1500,416,546,184,449,287,471,184,34,36,1294,458,1064,389,192,108,38,39,0,28,6835,361,5107,341,644,179,176,92,219,121,183,104,66,44,876,225,347,108,295,161,220,114,14,22,77,61,9,14,5,13,34,31,29,31,131,107,124,110,7,14,0,28,0,28
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",116799,463,23407,812,13872,808,8260,724,6492,686,1231,249,458,168,79,55,825,249,719,221,53,50,53,72,0,28,187,112,53,44,65,63,40,43,29,39,263,162,46,42,194,139,23,36,0,28,81479,886,41460,1148,31463,1046,16873,804,6402,623,5619,559,2569,480,5988,650,3410,457,1312,303,942,250,324,157,1664,350,834,228,440,152,210,112,180,107,904,268,544,188,220,113,65,58,75,60,11913,638,6904,458,3629,348,526,144,737,156,1062,183,1304,237,1205,235,507,148,282,88,302,107,114,79,94,50,43,25,18,27,9,18,24,26,81,56,36,39,31,37,14,20,0,28
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",27388,275,4577,332,4182,305,213,127,192,114,0,22,20,33,1,16,145,102,145,102,0,22,0,22,0,22,37,37,22,24,15,28,0,22,0,22,0,22,0,22,0,22,0,22,0,22,18243,399,14979,565,1239,315,945,253,286,144,8,18,0,22,1510,382,1170,347,242,161,98,63,0,22,393,133,180,82,154,84,43,26,16,19,122,101,85,85,0,22,37,55,0,22,4568,347,3999,357,136,55,74,44,0,22,51,37,11,12,391,150,270,118,98,77,23,28,0,22,42,35,4,7,0,22,38,34,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",1652,102,254,63,244,65,0,12,0,12,0,12,0,12,0,12,7,10,7,10,0,12,0,12,0,12,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1132,89,1058,98,9,13,8,12,0,12,1,6,0,12,51,30,47,29,2,4,2,4,0,12,14,22,3,13,7,10,4,6,0,12,0,12,0,12,0,12,0,12,0,12,266,35,247,33,13,15,13,15,0,12,0,12,0,12,6,9,2,4,3,5,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",13468,138,2958,211,2712,216,138,121,138,121,0,19,0,19,0,19,62,47,62,47,0,19,0,19,0,19,46,45,39,41,0,19,0,19,7,11,0,19,0,19,0,19,0,19,0,19,8535,203,7525,383,600,290,363,154,116,91,121,109,0,19,278,108,224,104,54,47,0,19,0,19,102,96,69,77,0,19,14,23,19,31,30,28,16,18,14,22,0,19,0,19,1975,195,1817,188,11,18,11,18,0,19,0,19,0,19,124,64,87,43,37,43,0,19,0,19,4,11,0,19,0,19,0,19,4,11,19,21,0,19,19,21,0,19,0,19
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",10991,135,1649,166,1559,173,0,19,0,19,0,19,0,19,0,19,39,30,10,15,20,22,9,14,0,19,51,54,51,54,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7788,223,6652,222,628,135,487,125,68,51,60,47,13,19,416,157,333,131,60,52,23,30,0,19,68,55,41,41,23,34,4,8,0,19,24,22,24,22,0,19,0,19,0,19,1554,140,1416,146,24,29,8,17,16,24,0,19,0,19,114,76,31,31,10,15,73,52,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",11962,198,1646,183,1534,201,77,70,77,70,0,19,0,19,0,19,35,40,35,40,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8223,261,7368,408,184,104,169,102,1,3,12,21,2,4,418,185,273,171,113,57,32,31,0,19,241,157,152,132,89,79,0,19,0,19,12,19,12,19,0,19,0,19,0,19,2093,207,1756,192,0,19,0,19,0,19,0,19,0,19,253,104,157,87,58,43,27,33,11,17,84,78,49,64,35,39,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",15624,238,2756,229,2335,259,57,53,40,47,17,26,0,19,0,19,340,153,280,136,60,69,0,19,0,19,24,29,24,29,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10813,255,8848,453,568,253,512,251,41,44,15,23,0,19,1030,323,588,200,312,161,85,74,45,76,205,124,132,111,49,60,24,28,0,19,162,183,81,87,81,97,0,19,0,19,2055,195,1828,167,47,46,30,33,17,28,0,19,0,19,102,66,59,48,18,23,0,19,25,38,46,69,0,19,0,19,46,69,0,19,32,35,32,35,0,19,0,19,0,19
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",2487,48,421,75,413,76,0,12,0,12,0,12,0,12,0,12,8,9,8,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1677,77,1624,78,27,19,27,19,0,12,0,12,0,12,16,18,12,16,4,6,0,12,0,12,10,13,10,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,389,79,347,74,0,12,0,12,0,12,0,12,0,12,25,24,18,21,7,11,0,12,0,12,5,8,5,8,0,12,0,12,0,12,12,15,12,15,0,12,0,12,0,12
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",26780,210,6023,289,5424,373,312,204,296,201,8,13,8,13,0,22,221,101,203,106,0,22,18,28,0,22,18,28,10,15,0,22,0,22,8,13,48,76,24,38,24,38,0,22,0,22,16702,363,14463,536,1039,342,722,238,277,190,40,36,0,22,977,238,714,206,201,103,62,49,0,22,163,112,43,42,74,52,13,20,33,51,60,49,60,49,0,22,0,22,0,22,4055,361,3496,355,28,29,14,19,14,22,0,22,0,22,457,174,271,131,63,49,92,104,31,33,56,52,28,31,12,19,16,26,0,22,18,20,18,20,0,22,0,22,0,22
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",49733,335,7995,408,6773,382,677,160,623,165,37,41,7,13,10,16,346,185,289,173,57,49,0,28,0,28,115,77,93,73,14,15,8,12,0,28,84,115,84,115,0,28,0,28,0,28,32292,441,25491,658,3354,480,2224,392,491,162,531,180,108,61,2589,461,1435,285,789,261,313,141,52,47,714,283,438,225,117,82,138,112,21,32,144,87,91,68,34,45,19,21,0,28,9446,394,8066,400,532,193,170,82,96,77,206,120,60,63,782,159,326,109,289,98,124,66,43,54,53,50,12,19,10,18,31,35,0,28,13,14,8,12,0,28,5,8,0,28
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",12020,310,1939,418,1459,401,329,262,314,250,0,19,15,32,0,19,117,87,98,83,19,32,0,19,0,19,34,56,34,56,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8189,440,5638,558,1380,298,751,219,291,202,338,227,0,19,908,355,311,144,329,215,268,214,0,19,263,256,183,200,15,25,65,82,0,19,0,19,0,19,0,19,0,19,0,19,1892,276,1627,274,41,54,15,23,2,4,19,31,5,10,200,111,133,95,29,32,34,44,4,11,24,37,0,19,0,19,24,37,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",14531,123,3394,236,3293,241,23,25,23,25,0,19,0,19,0,19,65,44,65,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,21,13,21,0,19,0,19,0,19,9044,273,8394,316,181,111,181,111,0,19,0,19,0,19,275,130,260,127,15,24,0,19,0,19,167,118,66,47,29,33,72,76,0,19,27,42,27,42,0,19,0,19,0,19,2093,227,1981,240,0,19,0,19,0,19,0,19,0,19,112,88,46,45,36,43,22,34,8,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",7211,132,1649,174,1503,185,85,68,74,66,0,17,11,16,0,17,50,40,50,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,16,11,16,0,17,0,17,0,17,4304,164,3454,269,232,180,80,71,122,111,30,38,0,17,488,197,418,199,38,36,32,32,0,17,35,31,35,31,0,17,0,17,0,17,95,76,72,62,16,24,7,11,0,17,1258,139,1015,142,10,17,0,17,10,17,0,17,0,17,174,124,58,56,44,43,57,60,15,22,0,17,0,17,0,17,0,17,0,17,59,58,26,28,10,15,23,32,0,17
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",57792,421,12169,504,8814,515,1603,280,1398,258,114,82,71,47,20,25,1032,239,930,220,85,76,17,24,0,28,533,153,312,112,132,85,40,31,49,55,187,116,137,103,37,35,13,20,0,28,36106,600,25169,718,4331,552,2529,389,1138,261,468,213,196,117,4442,528,3321,434,774,236,255,133,92,71,1864,445,981,256,570,262,313,198,0,28,300,163,219,119,73,75,8,13,0,28,9517,460,7784,492,269,132,103,80,41,33,89,64,36,58,1264,232,816,188,278,104,152,71,18,22,145,66,45,35,66,46,28,31,6,9,55,42,45,39,0,28,10,15,0,28
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",41096,350,7116,434,6510,449,135,87,58,50,67,73,10,17,0,25,455,184,402,182,29,44,24,38,0,25,0,25,0,25,0,25,0,25,0,25,16,23,16,23,0,25,0,25,0,25,25917,463,22788,644,601,205,485,172,104,109,8,13,4,11,2314,362,1528,286,595,155,183,99,8,13,183,101,95,58,67,50,21,32,0,25,31,46,0,25,31,46,0,25,0,25,8063,331,6991,376,49,39,19,26,26,29,0,25,4,8,907,195,530,140,311,137,57,35,9,14,82,75,21,26,61,70,0,25,0,25,34,39,11,16,10,16,0,25,13,20
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",3592,83,836,133,836,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2472,144,2426,149,9,17,9,17,0,12,0,12,0,12,22,20,15,17,7,12,0,12,0,12,15,18,13,16,2,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,284,74,232,66,0,12,0,12,0,12,0,12,0,12,52,53,39,51,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",8836,121,1802,165,1614,175,95,81,95,81,0,17,0,17,0,17,79,59,79,59,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,21,14,21,0,17,0,17,0,17,5156,222,4536,273,208,96,177,94,20,25,11,16,0,17,356,177,330,163,0,17,26,39,0,17,50,34,31,28,19,20,0,17,0,17,6,10,6,10,0,17,0,17,0,17,1878,190,1726,183,33,52,0,17,0,17,33,52,0,17,101,52,101,52,0,17,0,17,0,17,18,28,0,17,0,17,18,28,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",24340,234,4377,310,3489,303,195,114,168,111,17,19,10,15,0,22,319,107,275,105,38,40,6,10,0,22,339,114,306,105,10,16,23,34,0,22,35,54,35,54,0,22,0,22,0,22,15508,363,11818,418,544,173,440,156,75,50,29,23,0,22,2204,405,1676,342,328,120,200,121,0,22,890,209,502,161,316,149,62,50,10,16,52,51,40,40,12,18,0,22,0,22,4455,305,4019,288,54,37,36,36,13,16,5,12,0,22,313,103,223,78,82,55,8,12,0,22,41,33,11,19,30,28,0,22,0,22,28,38,28,38,0,22,0,22,0,22
