GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",25747,295,6275,298,5557,350,223,127,204,126,19,22,0,22,0,22,296,114,251,107,33,44,12,18,0,22,125,80,117,78,8,12,0,22,0,22,74,52,65,50,0,22,9,14,0,22,15020,323,12670,466,519,207,384,142,125,105,10,17,0,22,1171,299,1024,279,131,95,16,20,0,22,472,172,289,141,131,80,52,57,0,22,188,91,114,64,53,51,21,24,0,22,4452,243,4075,280,54,46,46,43,0,22,4,9,4,8,183,77,156,71,4,9,23,24,0,22,121,106,100,92,21,32,0,22,0,22,19,21,19,21,0,22,0,22,0,22
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",17639,192,4675,239,4357,232,55,48,50,46,0,19,5,9,0,19,130,64,125,65,5,9,0,19,0,19,68,36,54,34,7,10,7,11,0,19,65,75,65,75,0,19,0,19,0,19,10311,240,8838,301,137,69,96,51,34,35,7,14,0,19,692,206,613,222,72,52,7,11,0,19,586,218,350,148,151,84,76,77,9,14,58,46,58,46,0,19,0,19,0,19,2653,229,2239,230,31,21,25,18,0,19,6,13,0,19,258,101,185,95,26,26,47,41,0,19,117,86,44,56,0,19,59,61,14,22,8,13,8,13,0,19,0,19,0,19
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",17461,240,3579,223,3037,248,113,70,76,59,37,36,0,19,0,19,167,98,97,60,18,27,52,84,0,19,229,91,140,70,24,30,65,59,0,19,33,54,33,54,0,19,0,19,0,19,10500,296,8811,377,213,93,136,69,18,22,59,56,0,19,740,256,581,213,140,140,19,29,0,19,616,174,453,130,91,88,72,53,0,19,120,134,78,123,42,55,0,19,0,19,3382,264,3099,252,8,16,8,16,0,19,0,19,0,19,161,70,134,72,19,23,0,19,8,16,107,86,16,18,0,19,0,19,91,82,7,12,7,12,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",19544,178,3337,274,2934,336,131,95,112,92,0,22,19,30,0,22,251,170,151,107,100,133,0,22,0,22,0,22,0,22,0,22,0,22,0,22,21,34,21,34,0,22,0,22,0,22,12247,305,10056,482,282,131,240,116,42,58,0,22,0,22,1722,429,948,230,485,207,289,243,0,22,122,103,39,47,83,77,0,22,0,22,65,65,65,65,0,22,0,22,0,22,3960,255,3019,338,22,35,0,22,0,22,22,35,0,22,878,262,321,142,290,133,146,90,121,112,14,22,0,22,0,22,14,22,0,22,27,43,27,43,0,22,0,22,0,22
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",19850,197,1977,241,1763,247,187,107,175,107,7,12,5,11,0,22,0,22,0,22,0,22,0,22,0,22,27,42,27,42,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,12810,346,11239,380,523,251,443,234,70,49,6,12,4,10,497,165,436,152,61,53,0,22,0,22,267,175,234,168,33,30,0,22,0,22,284,234,249,227,17,27,18,31,0,22,5063,377,4817,375,41,40,24,27,11,18,6,13,0,22,140,65,105,51,12,17,23,26,0,22,40,45,40,45,0,22,0,22,0,22,25,29,25,29,0,22,0,22,0,22
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",57732,363,9771,467,8291,481,881,254,797,243,59,47,25,25,0,28,283,127,252,122,0,28,31,38,0,28,303,250,303,250,0,28,0,28,0,28,13,22,13,22,0,28,0,28,0,28,38338,615,32341,801,2971,572,2040,415,497,195,204,102,230,157,2479,456,1721,317,553,167,193,92,12,20,413,187,220,103,36,36,148,153,9,13,134,129,86,116,36,37,12,20,0,28,9623,474,7803,434,437,184,155,102,69,82,149,114,64,70,1363,283,823,214,329,128,144,63,67,87,10,16,10,16,0,28,0,28,0,28,10,16,10,16,0,28,0,28,0,28
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",9093,111,2081,168,1936,183,19,21,19,21,0,17,0,17,0,17,126,71,109,61,17,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5804,234,5155,258,104,61,93,60,11,17,0,17,0,17,417,165,286,128,104,62,27,31,0,17,100,87,79,69,7,13,14,14,0,17,28,33,28,33,0,17,0,17,0,17,1208,194,1045,184,9,14,0,17,9,14,0,17,0,17,154,83,48,34,76,57,30,44,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",9931,160,1850,197,1732,219,18,22,8,13,10,17,0,19,0,19,100,118,100,118,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6355,211,5573,354,301,227,263,223,38,56,0,19,0,19,383,275,327,223,56,63,0,19,0,19,23,35,23,35,0,19,0,19,0,19,75,84,65,77,10,15,0,19,0,19,1726,201,1640,188,10,20,10,20,0,19,0,19,0,19,76,63,17,19,59,60,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",4743,194,905,185,848,189,39,45,39,45,0,17,0,17,0,17,18,31,18,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3004,136,2760,189,98,103,85,97,13,21,0,17,0,17,53,58,17,25,36,55,0,17,0,17,71,83,25,37,46,51,0,17,0,17,22,35,22,35,0,17,0,17,0,17,834,132,777,146,25,37,25,37,0,17,0,17,0,17,32,35,32,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",48018,456,8337,493,5495,459,2081,394,1756,383,207,112,41,42,77,79,353,297,328,293,25,27,0,28,0,28,268,118,148,88,76,49,44,36,0,28,140,76,114,79,26,37,0,28,0,28,32726,666,20278,820,7753,805,4877,514,1342,386,1092,286,442,338,2011,354,1469,305,357,133,149,78,36,42,1270,312,534,196,296,143,407,196,33,32,1414,567,1152,422,237,168,25,33,0,28,6955,381,5158,349,828,224,174,104,317,118,172,113,165,131,787,226,305,89,292,166,147,73,43,45,105,70,19,26,7,10,54,43,25,24,77,72,74,72,3,9,0,28,0,28
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",10757,285,1678,350,1604,338,19,28,18,28,0,19,1,3,0,19,54,57,54,57,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,1,2,1,2,0,19,0,19,0,19,7325,376,6302,460,156,110,111,99,45,54,0,19,0,19,627,314,384,196,197,122,46,51,0,19,224,230,91,111,133,134,0,19,0,19,16,24,16,24,0,19,0,19,0,19,1754,241,1623,260,0,19,0,19,0,19,0,19,0,19,121,76,57,55,26,31,38,43,0,19,10,20,0,19,0,19,10,20,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",42634,249,6439,397,5861,422,336,147,254,142,6,10,70,85,6,10,93,62,81,59,12,18,0,25,0,25,106,80,99,78,7,12,0,25,0,25,43,41,43,41,0,25,0,25,0,25,29387,480,25354,575,2184,425,1146,263,534,182,465,232,39,32,1199,286,972,255,205,84,22,20,0,25,405,167,227,116,108,61,61,47,9,14,245,130,159,98,60,49,26,23,0,25,6808,365,6187,340,99,65,25,22,8,11,0,25,66,61,466,134,324,114,105,60,33,25,4,9,45,42,18,29,14,18,0,25,13,21,11,16,0,25,11,16,0,25,0,25
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",24489,181,4370,242,3307,302,221,118,194,118,17,18,10,14,0,22,487,170,396,167,84,62,7,11,0,22,264,87,203,88,43,39,18,30,0,22,91,107,91,107,0,22,0,22,0,22,15409,378,11117,602,635,224,485,194,129,91,21,20,0,22,2777,546,2090,440,535,150,152,108,0,22,795,238,454,143,271,190,59,50,11,17,85,69,60,49,25,28,0,22,0,22,4710,327,4222,318,31,25,17,20,13,16,1,5,0,22,393,113,222,78,129,58,42,43,0,22,38,34,9,14,29,28,0,22,0,22,26,28,26,28,0,22,0,22,0,22
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",32874,275,6930,316,6058,371,232,95,198,105,34,39,0,25,0,25,429,163,402,161,27,32,0,25,0,25,171,99,106,56,60,74,5,8,0,25,40,60,40,60,0,25,0,25,0,25,20598,325,17260,578,649,235,429,169,131,94,87,65,2,4,1764,390,1324,300,270,94,170,106,0,25,852,250,503,148,165,93,161,127,23,35,73,94,54,66,19,29,0,25,0,25,5346,294,4607,285,51,46,21,26,23,36,0,25,7,14,527,144,230,93,185,101,92,62,20,28,124,76,48,45,11,17,27,32,38,43,37,33,37,33,0,25,0,25,0,25
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",10656,188,2073,200,1942,211,49,77,49,77,0,19,0,19,0,19,60,53,60,53,0,19,0,19,0,19,22,37,22,37,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6839,203,6446,226,102,85,97,85,5,12,0,19,0,19,225,136,184,125,41,49,0,19,0,19,45,47,45,47,0,19,0,19,0,19,21,32,21,32,0,19,0,19,0,19,1744,163,1675,170,9,18,1,5,0,19,0,19,8,18,60,55,35,41,17,26,8,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",116082,492,22346,804,13270,826,7837,737,6129,658,1166,289,451,130,91,65,663,185,565,175,41,43,57,67,0,28,244,117,56,48,130,88,36,32,22,28,332,215,78,67,231,173,23,37,0,28,81714,945,41285,1173,31831,958,17837,812,6194,690,5389,564,2411,401,6048,686,3636,521,1246,269,903,326,263,139,1548,323,805,216,422,142,142,84,179,93,1002,287,636,184,218,129,55,46,93,76,12022,463,7060,413,3619,343,716,192,672,159,1085,161,1146,210,1132,201,551,127,244,91,282,105,55,41,104,54,30,26,40,36,0,28,34,32,107,72,51,43,39,41,17,23,0,28
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",2101,126,365,49,365,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1398,104,1340,109,31,31,31,31,0,12,0,12,0,12,27,16,23,16,4,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,338,44,292,49,0,12,0,12,0,12,0,12,0,12,46,26,43,26,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",53959,451,8330,682,6750,639,845,230,610,179,149,94,86,79,0,28,275,119,250,108,8,13,17,25,0,28,283,112,125,64,99,68,48,42,11,18,177,117,154,114,23,28,0,28,0,28,37710,707,28322,857,3741,446,2518,383,852,224,342,183,29,33,2620,517,1746,406,599,246,269,141,6,21,2006,425,1087,316,693,305,226,144,0,28,1021,301,696,264,280,142,45,59,0,28,7919,311,6767,336,289,156,76,56,65,55,29,29,119,111,596,161,288,120,200,81,108,78,0,28,149,93,52,56,68,52,29,42,0,28,118,97,91,92,0,28,16,24,11,18
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",6077,139,1190,212,1190,212,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3895,189,3650,179,74,98,63,91,11,19,0,17,0,17,171,141,115,75,56,88,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,992,150,938,157,0,17,0,17,0,17,0,17,0,17,54,53,14,22,35,49,0,17,5,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",68614,432,12621,702,6140,632,5009,510,4349,471,405,167,212,146,43,39,1044,334,1003,330,30,23,11,19,0,28,122,90,112,88,10,14,0,28,0,28,306,162,173,115,94,91,39,63,0,28,47064,775,22413,937,15802,838,10056,723,2738,423,2011,316,997,184,7314,731,3866,511,1875,364,1230,335,343,158,893,305,377,142,333,144,139,85,44,57,642,229,311,133,232,132,89,70,10,17,8929,545,4911,408,1480,262,385,123,279,126,558,187,258,120,2426,390,1035,255,485,130,626,159,280,127,53,43,24,27,4,9,25,32,0,28,59,71,35,42,24,32,0,28,0,28
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",29263,241,4185,325,3362,308,223,116,184,91,25,35,13,20,1,3,406,155,273,119,124,104,9,14,0,25,160,78,160,78,0,25,0,25,0,25,34,35,11,16,0,25,16,22,7,10,19222,328,13661,665,1405,311,888,194,349,138,139,91,29,40,3189,480,1828,372,1095,215,254,114,12,19,855,210,550,179,165,66,128,70,12,19,112,72,88,64,7,10,9,13,8,11,5856,317,4459,321,167,84,13,17,71,45,52,51,31,34,1091,214,379,106,374,102,297,127,41,32,101,80,57,57,33,39,11,16,0,25,38,42,38,42,0,25,0,25,0,25
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",16893,250,2669,318,2408,350,29,43,27,43,1,3,1,3,0,19,174,143,174,143,0,19,0,19,0,19,39,45,17,23,22,36,0,19,0,19,19,26,19,26,0,19,0,19,0,19,11472,292,9714,426,600,159,390,146,80,60,120,84,10,21,933,275,578,185,199,112,156,97,0,19,175,109,103,90,58,53,14,15,0,19,50,59,50,59,0,19,0,19,0,19,2752,206,2219,230,72,57,15,24,39,51,18,29,0,19,423,148,314,124,65,44,44,64,0,19,0,19,0,19,0,19,0,19,0,19,38,40,0,19,13,21,25,35,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",18753,260,2905,334,2208,370,237,200,168,162,69,108,0,22,0,22,410,176,387,172,16,26,7,14,0,22,50,45,33,38,17,26,0,22,0,22,0,22,0,22,0,22,0,22,0,22,12466,361,8552,559,550,183,360,153,139,77,42,62,9,19,2225,496,1618,368,342,150,244,176,21,34,1006,344,736,299,205,103,0,22,65,83,133,101,33,38,75,77,25,43,0,22,3382,322,2665,287,100,74,44,52,0,22,56,75,0,22,581,160,349,126,95,75,109,90,28,29,27,43,0,22,14,21,13,22,0,22,9,16,9,16,0,22,0,22,0,22
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",22829,188,4979,247,4388,250,225,125,224,125,0,22,1,2,0,22,104,58,83,50,21,34,0,22,0,22,220,131,214,130,6,10,0,22,0,22,42,34,34,33,0,22,8,12,0,22,14118,307,12572,381,438,190,250,102,151,168,37,43,0,22,506,136,315,103,141,67,50,33,0,22,516,252,324,187,113,83,79,69,0,22,86,44,72,37,7,10,7,10,0,22,3732,258,3429,248,40,35,35,34,0,22,0,22,5,10,181,69,144,64,30,26,7,12,0,22,67,46,34,31,33,33,0,22,0,22,15,17,15,17,0,22,0,22,0,22
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",41214,333,6959,424,6391,402,97,66,73,58,24,36,0,25,0,25,444,147,393,152,31,47,20,33,0,25,17,28,0,25,17,28,0,25,0,25,10,18,10,18,0,25,0,25,0,25,26105,483,22760,655,618,180,552,174,47,58,14,17,5,10,2493,431,1714,368,576,166,196,111,7,11,212,119,92,52,66,53,54,65,0,25,22,36,0,25,22,36,0,25,0,25,8150,316,7088,379,22,28,22,28,0,25,0,25,0,25,931,182,558,146,294,108,60,40,19,19,88,65,35,38,53,62,0,25,0,25,21,33,0,25,9,14,0,25,12,19
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",24604,274,4727,365,3841,302,175,77,152,69,16,18,7,13,0,22,312,152,274,128,38,54,0,22,0,22,213,97,213,97,0,22,0,22,0,22,186,268,186,268,0,22,0,22,0,22,15601,343,12295,528,655,202,469,168,174,141,12,18,0,22,1462,348,1135,291,266,134,43,39,18,29,837,199,600,134,201,117,36,33,0,22,352,213,328,205,24,38,0,22,0,22,4276,289,3564,336,9,9,4,6,5,7,0,22,0,22,574,207,308,146,112,69,120,82,34,38,65,59,21,39,15,15,22,34,7,10,64,68,13,22,0,22,0,22,51,65
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",15011,165,2438,245,2149,229,103,75,103,75,0,19,0,19,0,19,151,87,151,87,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,35,58,35,58,0,19,0,19,0,19,10290,263,8626,380,826,171,617,165,78,41,106,51,25,18,444,133,345,128,78,69,21,24,0,19,105,62,61,50,37,34,7,11,0,19,289,207,277,211,12,20,0,19,0,19,2283,227,2056,224,47,58,47,58,0,19,0,19,0,19,180,81,129,62,24,30,27,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",60272,292,11219,450,9036,431,689,167,627,155,20,36,42,38,0,28,841,189,799,177,21,28,21,23,0,28,466,132,401,131,42,32,23,22,0,28,187,136,96,96,81,99,10,14,0,28,37876,560,28906,703,3297,390,2126,321,592,148,411,133,168,154,3327,441,2235,333,735,169,324,147,33,45,1562,306,959,252,380,120,216,95,7,10,784,223,573,177,151,125,26,34,34,43,11177,441,8667,476,476,217,110,52,202,196,137,74,27,40,1650,249,622,156,400,108,480,153,148,92,320,130,93,58,42,38,67,43,118,111,64,50,64,50,0,28,0,28,0,28
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",25119,207,3726,245,3047,295,279,126,237,109,34,31,8,14,0,22,379,155,365,153,14,21,0,22,0,22,21,31,21,31,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,15838,347,11146,671,1497,269,1172,206,171,90,139,80,15,21,2755,519,1725,290,761,250,269,144,0,22,407,314,99,63,80,63,217,263,11,17,33,29,20,22,13,21,0,22,0,22,5555,315,4254,318,128,76,47,45,76,53,2,7,3,6,1096,251,359,112,241,80,381,143,115,86,59,46,30,34,29,33,0,22,0,22,18,20,18,20,0,22,0,22,0,22
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",27464,291,4394,364,3993,336,183,100,182,99,0,22,0,22,1,18,158,109,158,109,0,22,0,22,0,22,60,52,31,31,29,42,0,22,0,22,0,22,0,22,0,22,0,22,0,22,18369,379,14857,544,1487,347,1073,270,331,146,43,41,40,44,1408,365,1065,303,220,136,123,70,0,22,499,165,260,114,164,91,60,38,15,18,118,98,98,81,0,22,20,31,0,22,4701,324,4094,323,115,57,77,50,0,22,33,28,5,12,420,145,302,127,93,58,25,27,0,22,72,53,36,43,0,22,36,33,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",11996,194,1635,202,1524,230,80,77,80,77,0,19,0,19,0,19,31,39,31,39,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8171,274,7242,439,243,149,187,123,15,20,40,36,1,3,461,196,319,171,115,63,27,24,0,19,217,117,123,91,69,53,25,28,0,19,8,12,8,12,0,19,0,19,0,19,2190,205,1846,194,0,19,0,19,0,19,0,19,0,19,264,124,127,92,77,55,26,33,34,39,80,67,45,56,35,34,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",3581,70,675,139,668,139,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2325,131,2249,133,35,32,35,32,0,12,0,12,0,12,41,37,32,28,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,581,85,581,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",3429,48,669,87,665,86,0,12,0,12,0,12,0,12,0,12,4,9,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2220,105,2146,112,15,24,15,24,0,12,0,12,0,12,52,42,36,36,16,22,0,12,0,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,540,71,532,69,0,12,0,12,0,12,0,12,0,12,8,13,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1641,102,262,88,256,87,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,916,81,858,84,3,5,3,5,0,12,0,12,0,12,46,32,39,29,3,4,4,6,0,12,9,9,9,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,463,41,433,40,0,12,0,12,0,12,0,12,0,12,26,16,22,15,4,5,0,12,0,12,4,5,0,12,4,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",1089,128,102,35,102,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,721,103,698,101,6,7,6,7,0,12,0,12,0,12,17,13,17,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,266,43,254,42,0,12,0,12,0,12,0,12,0,12,12,9,10,8,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",1579,144,244,57,244,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1085,108,1043,104,15,25,4,8,11,23,0,12,0,12,11,15,11,15,0,12,0,12,0,12,16,17,13,15,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,250,41,240,40,0,12,0,12,0,12,0,12,0,12,10,11,8,9,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",1321,121,288,70,254,64,0,12,0,12,0,12,0,12,0,12,24,24,24,24,0,12,0,12,0,12,10,14,7,10,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,695,97,623,95,3,5,3,5,0,12,0,12,0,12,65,37,42,23,23,24,0,12,0,12,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,338,56,312,49,5,8,5,8,0,12,0,12,0,12,21,14,16,11,3,4,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2870,56,494,127,467,123,0,12,0,12,0,12,0,12,0,12,17,27,17,27,0,12,0,12,0,12,10,14,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1867,110,1746,111,42,36,42,36,0,12,0,12,0,12,54,41,54,41,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,17,26,0,12,17,26,0,12,0,12,509,79,499,79,0,12,0,12,0,12,0,12,0,12,10,16,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",5398,65,929,122,870,127,11,17,0,17,0,17,11,17,0,17,39,32,39,32,0,17,0,17,0,17,9,16,9,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3380,108,3098,140,41,44,7,12,14,23,20,23,0,17,181,71,128,66,34,34,19,22,0,17,60,89,12,22,0,17,34,45,14,24,0,17,0,17,0,17,0,17,0,17,1089,113,1020,113,0,17,0,17,0,17,0,17,0,17,64,40,23,20,28,29,13,20,0,17,0,17,0,17,0,17,0,17,0,17,5,9,5,9,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",2712,101,441,103,339,88,15,22,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,9,15,0,12,0,12,0,12,78,102,78,102,0,12,0,12,0,12,1662,200,1457,236,10,14,10,14,0,12,0,12,0,12,54,43,54,43,0,12,0,12,0,12,67,86,67,86,0,12,0,12,0,12,74,106,74,106,0,12,0,12,0,12,609,157,536,142,0,12,0,12,0,12,0,12,0,12,55,34,55,34,0,12,0,12,0,12,16,18,16,18,0,12,0,12,0,12,2,3,0,12,2,3,0,12,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",8000,96,1332,182,1280,187,14,18,2,3,0,17,12,17,0,17,38,45,38,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4872,262,4671,271,37,25,35,24,2,3,0,17,0,17,140,66,113,54,10,11,17,21,0,17,20,20,17,19,3,4,0,17,0,17,4,7,0,17,4,7,0,17,0,17,1796,319,1636,334,5,7,5,7,0,17,0,17,0,17,155,69,124,58,31,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
