GEO.id,GEO.id2,GEO.display-label,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",101229,674,19970,839,12813,985,5350,655,4583,607,390,178,377,201,0,29,1043,295,928,279,39,41,76,97,0,29,180,125,131,92,25,52,24,25,0,29,584,338,584,338,0,29,0,29,0,29,67151,997,39234,1586,20173,1047,12447,877,3830,583,2696,380,1200,328,5151,757,3077,552,1278,303,641,220,155,135,1060,368,419,175,376,162,159,103,106,104,1533,431,1328,420,102,71,103,76,0,29,14108,731,10446,608,2006,301,380,155,745,188,606,182,275,105,1467,257,495,140,439,155,411,161,122,99,48,35,8,15,31,30,9,16,0,29,141,81,55,53,65,64,21,33,0,29
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",42106,327,6136,390,5495,376,371,148,302,155,10,15,50,66,9,15,152,87,89,57,56,74,7,11,0,26,41,37,41,37,0,26,0,26,0,26,77,49,71,46,6,9,0,26,0,26,28906,377,24856,601,2133,403,1502,316,413,140,176,101,42,44,1169,251,870,218,226,102,73,62,0,26,506,183,300,132,134,90,63,50,9,14,242,127,177,103,62,52,3,6,0,26,7064,272,6454,296,148,76,41,30,42,45,31,34,34,32,437,111,258,84,89,55,83,54,7,13,22,20,0,26,22,20,0,26,0,26,3,7,0,26,0,26,0,26,3,7
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",20161,245,2233,328,1726,292,291,157,266,161,17,30,8,15,0,23,50,94,50,94,0,23,0,23,0,23,56,95,56,95,0,23,0,23,0,23,110,95,110,95,0,23,0,23,0,23,12345,456,10157,696,907,272,720,242,149,85,38,38,0,23,282,125,264,122,18,22,0,23,0,23,247,138,181,112,66,99,0,23,0,23,752,319,643,302,88,79,21,31,0,23,5583,334,5229,344,94,89,33,63,49,58,12,19,0,23,120,66,90,57,9,15,21,26,0,23,40,48,40,48,0,23,0,23,0,23,100,88,100,88,0,23,0,23,0,23
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",17154,243,3415,333,2812,345,191,143,152,134,39,46,0,19,0,19,131,76,119,75,0,19,12,18,0,19,249,96,166,85,18,26,65,53,0,19,32,45,32,45,0,19,0,19,0,19,9915,328,7996,459,239,125,152,83,70,94,17,26,0,19,822,231,763,220,42,43,17,29,0,19,765,174,567,112,150,103,48,41,0,19,93,101,93,101,0,19,0,19,0,19,3824,299,3355,316,50,44,37,34,0,19,13,28,0,19,231,105,187,95,39,35,0,19,5,10,170,96,50,50,9,16,17,26,94,86,18,29,18,29,0,19,0,19,0,19
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",7001,142,1187,191,1054,182,51,78,50,77,1,3,0,17,0,17,38,54,38,54,0,17,0,17,0,17,44,68,44,68,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4569,173,4366,227,97,99,97,99,0,17,0,17,0,17,71,56,52,47,19,30,0,17,0,17,35,55,0,17,18,30,17,26,0,17,0,17,0,17,0,17,0,17,0,17,1245,138,1211,141,0,17,0,17,0,17,0,17,0,17,34,38,0,17,34,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",4758,74,890,104,857,104,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,36,23,36,0,12,0,12,0,12,2913,149,2585,181,78,49,69,47,9,15,0,12,0,12,229,107,174,75,33,37,22,26,0,12,12,20,0,12,12,20,0,12,0,12,9,15,9,15,0,12,0,12,0,12,955,121,871,133,20,30,20,30,0,12,0,12,0,12,64,43,19,22,24,22,10,16,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",5047,118,959,214,935,213,24,36,24,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3028,174,2947,194,0,17,0,17,0,17,0,17,0,17,60,88,25,38,35,51,0,17,0,17,21,33,21,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1060,149,1025,149,0,17,0,17,0,17,0,17,0,17,17,27,17,27,0,17,0,17,0,17,18,30,18,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",29447,470,4893,510,4285,497,143,87,130,76,11,24,2,9,0,26,295,151,266,135,29,32,0,26,0,26,94,96,94,96,0,26,0,26,0,26,76,68,76,68,0,26,0,26,0,26,19748,489,15130,696,1400,345,1106,337,192,113,84,79,18,31,2423,507,1491,349,603,227,329,139,0,26,475,278,430,272,15,26,30,50,0,26,320,163,213,147,107,79,0,26,0,26,4806,360,3685,358,246,141,93,70,68,68,58,67,27,31,765,215,326,152,201,87,183,118,55,55,88,80,66,72,22,36,0,26,0,26,22,27,15,23,7,11,0,26,0,26
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",7334,110,1248,160,1187,172,13,16,6,11,0,17,7,11,0,17,19,23,19,23,0,17,0,17,0,17,29,44,0,17,15,22,14,22,0,17,0,17,0,17,0,17,0,17,0,17,4776,143,4671,145,8,13,8,13,0,17,0,17,0,17,97,71,43,35,54,51,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1310,135,1273,134,0,17,0,17,0,17,0,17,0,17,37,28,37,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",1966,135,338,69,338,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1272,100,1225,97,19,28,19,28,0,12,0,12,0,12,24,21,21,21,3,5,0,12,0,12,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,356,40,328,37,0,12,0,12,0,12,0,12,0,12,28,24,23,21,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",15160,219,2629,323,2560,318,1,3,0,19,1,3,0,19,0,19,24,33,24,33,0,19,0,19,0,19,44,49,44,49,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10391,334,9450,401,212,146,211,146,0,19,1,3,0,19,334,236,272,181,62,71,0,19,0,19,395,261,361,240,34,49,0,19,0,19,0,19,0,19,0,19,0,19,0,19,2140,296,2029,298,51,73,0,19,51,73,0,19,0,19,60,70,45,60,15,26,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",121373,699,18926,924,10925,825,5760,548,5148,572,446,209,158,102,8,15,1665,347,1504,335,102,77,59,43,0,29,384,136,303,131,58,55,23,31,0,29,192,139,168,130,24,27,0,29,0,29,83902,1103,47033,1518,19131,1000,7702,721,4786,541,5464,756,1179,320,12646,1054,7753,820,3184,518,1469,451,240,134,4001,623,2701,451,980,318,283,155,37,43,1091,304,710,211,292,123,89,70,0,29,18545,676,12942,579,2458,383,640,174,293,127,912,288,613,276,2664,355,1112,256,800,189,581,200,171,120,353,111,123,62,98,65,123,62,9,13,128,80,103,77,5,7,20,25,0,29
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",23856,227,5874,317,5405,323,263,161,228,156,35,33,0,23,0,23,108,80,86,70,22,36,0,23,0,23,58,55,58,55,0,23,0,23,0,23,40,41,40,41,0,23,0,23,0,23,13721,339,12097,439,674,245,495,193,139,108,40,41,0,23,607,161,520,149,80,52,7,13,0,23,268,148,217,143,26,28,25,28,0,23,75,65,75,65,0,23,0,23,0,23,4261,236,3888,262,57,47,45,44,12,18,0,23,0,23,274,140,228,131,22,31,24,41,0,23,34,33,8,12,22,30,0,23,4,9,8,15,8,15,0,23,0,23,0,23
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",43105,317,5459,417,4945,399,239,138,182,110,9,16,48,52,0,26,172,91,140,84,15,19,17,27,0,26,103,53,96,52,7,11,0,26,0,26,0,26,0,26,0,26,0,26,0,26,28137,523,24559,660,1434,343,937,299,187,67,289,152,21,25,1373,324,1064,315,233,93,76,52,0,26,575,193,367,150,163,82,38,30,7,12,196,231,97,83,29,40,70,119,0,26,9509,428,8529,409,228,104,120,68,27,32,81,69,0,26,560,218,430,212,80,49,50,47,0,26,55,65,0,26,18,24,15,24,22,37,137,104,115,96,0,26,0,26,22,39
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",9385,146,1647,202,1533,215,39,35,16,33,23,27,0,17,0,17,48,49,37,38,11,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,51,27,51,0,17,0,17,0,17,5841,206,5370,279,90,71,61,51,29,29,0,17,0,17,286,104,199,89,76,68,11,17,0,17,14,21,14,21,0,17,0,17,0,17,81,107,68,86,13,23,0,17,0,17,1897,152,1727,167,17,27,17,27,0,17,0,17,0,17,122,96,12,18,83,86,27,30,0,17,0,17,0,17,0,17,0,17,0,17,31,46,31,46,0,17,0,17,0,17
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",24982,202,3757,287,3219,314,77,63,70,63,7,12,0,23,0,23,382,135,369,134,13,21,0,23,0,23,50,81,50,81,0,23,0,23,0,23,29,46,0,23,29,46,0,23,0,23,15928,330,11389,634,1215,287,845,231,284,154,47,61,39,58,2766,420,1723,289,656,159,387,150,0,23,384,205,199,145,158,127,27,35,0,23,174,111,124,99,50,59,0,23,0,23,5297,299,4132,237,210,126,50,55,94,66,48,50,18,27,847,240,325,109,135,65,263,114,124,117,76,53,25,30,29,27,22,34,0,23,32,30,18,19,14,24,0,23,0,23
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",58419,365,7925,484,6729,527,467,166,422,162,38,31,7,13,0,29,445,330,436,329,0,29,9,16,0,29,227,107,103,62,90,57,18,29,16,27,57,46,44,40,13,20,0,29,0,29,40773,656,32841,818,3255,458,2584,409,482,199,174,81,15,26,2359,452,2099,446,193,110,67,51,0,29,1298,312,567,194,422,160,237,110,72,94,1020,374,866,349,119,71,35,35,0,29,9721,423,8198,434,284,133,58,45,49,48,123,69,54,54,940,263,378,131,255,152,159,85,148,131,223,113,47,42,79,64,45,37,52,56,76,72,68,71,8,14,0,29,0,29
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",7012,116,1220,187,1191,187,16,24,16,24,0,17,0,17,0,17,13,18,13,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4559,189,4475,209,35,42,35,42,0,17,0,17,0,17,48,46,48,46,0,17,0,17,0,17,1,2,1,2,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1233,162,1181,160,31,41,22,37,0,17,9,16,0,17,21,28,21,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",4956,198,1003,153,907,175,35,41,16,26,0,17,19,32,0,17,61,96,61,96,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3031,203,2677,218,161,152,139,139,22,38,0,17,0,17,79,74,79,74,0,17,0,17,0,17,114,105,25,39,89,85,0,17,0,17,0,17,0,17,0,17,0,17,0,17,922,138,890,141,15,26,15,26,0,17,0,17,0,17,17,26,17,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",3812,178,596,116,578,117,0,12,0,12,0,12,0,12,0,12,18,29,18,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2531,116,2373,131,21,33,15,24,6,14,0,12,0,12,65,79,52,60,13,21,0,12,0,12,72,84,58,66,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,685,86,621,108,64,83,64,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",19110,250,2438,329,1821,292,47,58,47,58,0,23,0,23,0,23,256,160,230,160,16,24,10,15,0,23,241,140,221,139,20,30,0,23,0,23,73,93,73,93,0,23,0,23,0,23,12479,328,8486,619,329,159,160,90,109,94,60,57,0,23,2209,543,1773,491,262,116,174,172,0,23,1287,397,943,320,247,149,31,55,66,95,168,113,115,89,19,30,34,56,0,23,4193,318,3286,305,127,90,27,38,71,58,18,24,11,26,707,190,438,158,130,73,139,97,0,23,73,94,28,42,21,40,24,44,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2794,48,443,101,443,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1747,108,1626,97,57,36,57,36,0,12,0,12,0,12,64,38,64,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,604,85,577,83,0,12,0,12,0,12,0,12,0,12,27,32,9,16,18,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",18262,233,3397,370,2913,401,303,172,303,172,0,19,0,19,0,19,136,112,126,111,0,19,10,16,0,19,25,39,0,19,25,39,0,19,0,19,20,34,20,34,0,19,0,19,0,19,11829,498,9491,618,1776,541,928,275,676,342,172,123,0,19,423,156,273,116,88,79,56,60,6,15,73,68,64,64,9,14,0,19,0,19,66,78,46,69,20,31,0,19,0,19,3036,311,2682,299,204,141,72,90,0,19,69,91,63,68,150,74,54,41,58,38,38,42,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",47242,427,7667,500,5175,457,1909,427,1705,386,110,93,51,49,43,64,260,198,220,192,40,47,0,29,0,29,123,100,94,95,13,20,16,28,0,29,200,142,138,101,40,48,22,37,0,29,32470,645,18466,728,9683,698,5687,606,2034,378,1213,365,749,382,1688,351,1102,275,451,139,102,84,33,30,869,291,454,173,189,109,209,127,17,15,1764,417,1427,323,237,126,100,99,0,29,7105,347,5094,347,1049,240,251,123,236,123,336,142,226,117,855,179,441,131,244,76,149,73,21,24,74,60,41,56,12,19,21,24,0,29,33,52,8,40,25,33,0,29,0,29
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",115299,564,21109,920,12811,718,7186,669,5914,612,744,212,464,170,64,61,424,128,383,137,28,40,13,20,0,29,267,141,89,60,133,110,45,38,0,29,421,187,315,176,86,87,20,27,0,29,80932,1060,43680,1410,29790,1161,16701,937,5167,448,5427,543,2495,411,4146,516,2434,387,810,201,742,216,160,94,1765,360,842,213,597,224,208,93,118,87,1551,384,1031,292,378,155,93,58,49,49,13258,568,7746,505,4300,398,763,209,740,195,1700,268,1097,211,838,169,347,113,165,70,172,75,154,87,168,99,27,25,27,29,52,48,62,64,206,89,177,84,0,29,18,21,11,18
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",1643,115,178,48,178,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1165,98,1122,101,25,27,19,22,0,12,6,9,0,12,18,13,12,12,4,5,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,300,45,275,43,13,13,13,13,0,12,0,12,0,12,12,15,11,13,1,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",27577,265,4472,309,3797,315,239,109,198,96,33,39,8,12,0,23,202,106,202,106,0,23,0,23,0,23,43,30,31,31,12,14,0,23,0,23,191,168,191,168,0,23,0,23,0,23,17958,390,15070,594,1430,345,963,284,300,116,98,78,69,59,711,197,439,158,238,146,34,30,0,23,443,144,286,119,95,56,62,43,0,23,304,172,264,152,0,23,40,43,0,23,5147,313,4505,331,152,64,118,57,7,10,18,19,9,10,255,73,159,66,64,44,24,26,8,13,56,44,48,42,0,23,0,23,8,13,179,156,71,84,0,23,0,23,108,153
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",13203,193,2214,172,2161,176,21,24,21,24,0,19,0,19,0,19,32,43,17,34,15,24,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8529,226,7798,334,363,184,257,148,34,32,72,77,0,19,328,113,320,113,8,13,0,19,0,19,28,34,9,15,10,16,9,13,0,19,12,20,0,19,0,19,12,20,0,19,2460,201,2261,201,52,42,31,35,21,24,0,19,0,19,82,50,50,39,32,34,0,19,0,19,14,22,14,22,0,19,0,19,0,19,51,61,9,14,10,18,16,26,16,26
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",10716,139,1441,180,1372,178,23,27,12,19,11,17,0,19,0,19,23,32,23,32,0,19,0,19,0,19,23,37,23,37,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7156,238,6356,276,411,112,264,90,95,62,43,31,9,18,293,125,255,115,38,35,0,19,0,19,72,54,27,36,9,18,36,41,0,19,24,33,24,33,0,19,0,19,0,19,2119,174,1990,176,50,40,29,29,9,18,12,17,0,19,79,48,55,43,5,9,19,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",2481,55,427,73,427,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1614,89,1589,88,13,11,13,11,0,12,0,12,0,12,12,13,12,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,440,59,399,62,0,12,0,12,0,12,0,12,0,12,29,22,24,21,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,15,8,14,0,12,4,6,0,12
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",12064,203,1776,180,1688,192,61,70,60,71,0,19,1,2,0,19,0,19,0,19,0,19,0,19,0,19,27,38,27,38,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7900,235,6961,322,362,206,211,133,37,39,114,148,0,19,363,207,210,119,138,98,15,25,0,19,192,119,53,47,118,95,21,25,0,19,22,28,22,28,0,19,0,19,0,19,2388,184,2095,190,20,30,11,17,0,19,9,14,0,19,220,112,63,71,85,59,24,39,48,50,45,38,20,30,25,27,0,19,0,19,8,11,0,19,8,11,0,19,0,19
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",15875,211,2963,333,2435,382,257,225,201,209,28,45,28,44,0,19,251,128,217,126,34,38,0,19,0,19,13,19,13,19,0,19,0,19,0,19,7,12,7,12,0,19,0,19,0,19,10555,279,8633,538,989,372,746,282,199,175,44,48,0,19,747,248,441,182,217,112,28,31,61,101,186,160,82,80,93,108,11,16,0,19,0,19,0,19,0,19,0,19,0,19,2357,241,2115,232,78,56,45,43,33,38,0,19,0,19,164,71,66,46,67,42,31,35,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",49884,374,7562,391,6145,459,873,234,797,230,41,34,35,27,0,29,506,191,479,186,27,36,0,29,0,29,13,20,0,29,13,20,0,29,0,29,25,27,25,27,0,29,0,29,0,29,32198,398,25104,739,4176,557,2734,426,930,199,453,232,59,50,2216,450,1185,268,720,249,297,125,14,21,415,180,245,124,76,49,71,67,23,37,287,120,185,82,64,68,38,45,0,29,10124,326,8869,365,520,153,205,77,83,71,158,93,74,82,626,152,270,106,151,93,128,64,77,56,55,52,8,13,0,29,36,53,11,18,54,42,44,40,0,29,10,16,0,29
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",26697,200,5506,305,5053,313,186,147,159,114,27,41,0,23,0,23,254,174,254,174,0,23,0,23,0,23,13,16,13,16,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,16727,267,14621,460,969,412,771,321,135,91,59,51,4,7,1009,358,723,310,202,107,84,84,0,23,86,55,48,35,16,30,22,26,0,23,42,35,29,29,13,21,0,23,0,23,4464,223,4187,229,24,18,9,15,0,23,15,16,0,23,234,113,124,72,43,48,38,43,29,29,14,22,5,14,0,23,0,23,9,15,5,11,5,11,0,23,0,23,0,23
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",14186,164,2947,271,2865,297,18,28,18,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,64,81,64,81,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,9031,257,8450,338,173,223,114,166,38,45,21,32,0,19,256,135,220,124,11,18,25,28,0,19,152,159,106,110,0,19,46,57,0,19,0,19,0,19,0,19,0,19,0,19,2208,191,2074,197,9,19,0,19,0,19,9,19,0,19,125,77,82,65,43,48,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",11995,246,2080,299,1392,352,319,173,286,177,17,26,16,26,0,19,188,142,171,140,17,27,0,19,0,19,181,219,181,219,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7906,388,5732,543,1017,335,796,274,125,92,72,49,24,38,907,413,317,193,241,230,214,205,135,168,136,135,21,27,15,23,0,19,100,133,114,177,50,76,64,101,0,19,0,19,2009,233,1719,243,121,82,29,37,52,57,12,19,28,44,105,67,58,45,24,33,23,36,0,19,64,68,0,19,0,19,64,68,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",58940,386,12272,490,8441,527,2104,350,1873,336,132,96,99,83,0,29,960,231,907,221,43,32,10,14,0,29,646,156,409,135,164,78,36,28,37,40,121,91,121,91,0,29,0,29,0,29,36134,564,24699,833,5138,510,3209,394,1119,236,634,174,176,115,4174,577,3143,461,805,239,174,88,52,49,1891,323,1126,217,566,191,185,100,14,19,232,119,158,99,74,53,0,29,0,29,10534,471,8190,397,417,137,231,87,110,73,36,36,40,45,1322,253,941,243,185,84,196,83,0,29,503,170,245,115,142,79,60,68,56,96,102,69,94,69,8,12,0,29,0,29
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",7183,142,1433,197,1314,210,61,54,61,54,0,17,0,17,0,17,38,41,38,41,0,17,0,17,0,17,20,30,20,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4387,209,3841,261,194,159,73,53,76,88,32,47,13,21,255,102,209,91,14,21,32,29,0,17,80,59,32,37,48,43,0,17,0,17,17,19,8,14,9,14,0,17,0,17,1363,207,1216,195,0,17,0,17,0,17,0,17,0,17,138,73,99,66,28,29,11,18,0,17,0,17,0,17,0,17,0,17,0,17,9,14,0,17,9,14,0,17,0,17
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",41588,363,6796,375,6106,377,146,121,107,112,38,47,1,2,0,26,404,193,404,193,0,26,0,26,0,26,140,98,110,84,30,36,0,26,0,26,0,26,0,26,0,26,0,26,0,26,25565,395,22049,636,784,275,663,226,108,102,13,17,0,26,2339,484,1656,367,419,155,257,133,7,11,329,176,64,53,91,85,158,109,16,25,64,52,64,52,0,26,0,26,0,26,9227,335,8021,378,14,19,14,19,0,26,0,26,0,26,1092,211,719,209,292,101,50,38,31,28,90,72,24,25,44,55,22,33,0,26,10,14,0,26,0,26,10,14,0,26
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",3500,94,625,102,625,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2433,109,2373,133,49,66,27,36,22,32,0,12,0,12,11,17,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,442,68,433,66,0,12,0,12,0,12,0,12,0,12,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",11464,133,1781,172,1673,170,72,69,64,67,0,19,8,13,0,19,0,19,0,19,0,19,0,19,0,19,36,38,36,38,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7748,233,7352,301,206,122,192,119,13,16,0,19,1,3,119,90,118,90,1,2,0,19,0,19,71,62,0,19,42,45,29,31,0,19,0,19,0,19,0,19,0,19,0,19,1935,159,1892,153,0,19,0,19,0,19,0,19,0,19,33,22,33,22,0,19,0,19,0,19,10,22,10,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",8785,131,1640,207,1513,223,45,49,45,49,0,17,0,17,0,17,54,72,54,72,0,17,0,17,0,17,9,15,9,15,0,17,0,17,0,17,19,29,19,29,0,17,0,17,0,17,5232,206,4809,236,164,113,131,91,24,40,9,13,0,17,213,90,166,83,46,35,1,3,0,17,30,27,0,17,20,22,10,16,0,17,16,20,16,20,0,17,0,17,0,17,1913,212,1811,212,36,46,12,26,0,17,24,39,0,17,30,23,30,23,0,17,0,17,0,17,24,29,9,14,0,17,15,24,0,17,12,25,0,17,0,17,12,25,0,17
