GEO.id,GEO.id2,GEO.display-label,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",9833,106,2519,228,2258,239,123,78,123,78,0,19,0,19,0,19,109,93,109,93,0,19,0,19,0,19,14,21,14,21,0,19,0,19,0,19,15,19,15,19,0,19,0,19,0,19,5845,171,4993,221,356,156,288,140,11,18,37,51,20,27,308,118,279,103,29,36,0,19,0,19,114,61,102,56,12,19,0,19,0,19,74,61,74,61,0,19,0,19,0,19,1469,178,1312,179,19,22,19,22,0,19,0,19,0,19,125,71,104,58,21,32,0,19,0,19,13,19,0,19,13,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",26719,263,6290,310,5701,367,134,90,134,90,0,23,0,23,0,23,292,142,261,132,0,23,31,38,0,23,147,74,116,71,31,28,0,23,0,23,16,27,8,13,8,14,0,23,0,23,15649,320,13005,450,721,457,627,438,94,76,0,23,0,23,1187,237,1051,212,110,60,26,30,0,23,587,183,379,130,99,94,93,69,16,25,149,120,53,44,96,109,0,23,0,23,4780,332,4361,325,43,44,43,44,0,23,0,23,0,23,307,113,198,84,66,48,0,23,43,64,48,40,37,37,11,16,0,23,0,23,21,27,21,27,0,23,0,23,0,23
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",17559,188,4362,252,3863,262,91,74,69,60,15,18,7,11,0,19,272,114,260,112,12,14,0,19,0,19,136,88,111,86,15,16,10,14,0,19,0,19,0,19,0,19,0,19,0,19,10066,274,8513,303,165,93,152,90,13,20,0,19,0,19,857,242,809,234,31,23,17,18,0,19,511,172,476,177,35,33,0,19,0,19,20,16,20,16,0,19,0,19,0,19,3131,233,2507,239,101,69,84,64,5,13,12,20,0,19,398,116,236,114,86,62,61,44,15,25,103,58,45,44,12,14,15,26,31,37,22,24,16,19,0,19,6,14,0,19
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",17200,247,3471,302,2711,314,202,135,163,120,39,43,0,19,0,19,286,150,269,151,0,19,17,28,0,19,224,93,186,91,4,8,34,40,0,19,48,63,48,63,0,19,0,19,0,19,9929,301,7698,426,234,113,146,90,68,72,20,26,0,19,1161,343,1039,309,51,44,71,69,0,19,729,185,568,134,118,94,43,40,0,19,107,111,107,111,0,19,0,19,0,19,3800,271,3246,282,39,34,34,32,0,19,5,10,0,19,264,120,176,96,38,32,50,77,0,19,232,145,77,59,8,14,62,49,85,93,19,32,19,32,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",19826,182,3428,311,3200,289,40,46,18,31,0,23,22,34,0,23,164,117,120,99,0,23,44,77,0,23,0,23,0,23,0,23,0,23,0,23,24,45,24,45,0,23,0,23,0,23,12084,329,10209,493,285,150,210,126,48,57,27,44,0,23,1176,347,719,246,289,134,139,163,29,48,390,134,269,158,97,84,24,34,0,23,24,44,0,23,24,44,0,23,0,23,4314,286,3713,355,24,31,18,28,0,23,6,14,0,23,547,234,261,149,286,159,0,23,0,23,30,32,0,23,30,32,0,23,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",20315,233,2339,311,1886,307,238,138,222,135,16,29,0,23,0,23,33,58,33,58,0,23,0,23,0,23,48,75,48,75,0,23,0,23,0,23,134,108,134,108,0,23,0,23,0,23,12373,347,10126,612,940,354,694,304,201,113,45,33,0,23,309,168,231,124,43,49,35,63,0,23,147,109,91,57,56,76,0,23,0,23,851,360,717,340,108,89,26,41,0,23,5603,320,5203,329,113,76,33,42,59,62,21,30,0,23,110,64,84,56,11,24,15,24,0,23,10,17,10,17,0,23,0,23,0,23,167,134,167,134,0,23,0,23,0,23
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",57266,384,9265,561,7628,613,1377,347,1195,340,162,152,20,25,0,29,157,101,141,96,0,29,16,26,0,29,67,63,67,63,0,29,0,29,0,29,36,48,36,48,0,29,0,29,0,29,38040,513,30877,823,4582,553,3096,448,923,250,451,157,112,81,1862,406,1434,313,198,96,208,142,22,23,340,120,194,97,86,77,60,73,0,29,379,274,290,255,80,65,0,29,9,15,9961,472,8328,502,424,166,94,72,59,45,210,112,61,88,1059,227,596,147,360,128,96,70,7,11,94,84,7,11,66,71,21,36,0,29,56,58,23,27,33,37,0,29,0,29
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",9287,98,1881,155,1709,178,62,61,25,27,37,55,0,17,0,17,94,78,80,62,14,21,0,17,0,17,16,26,16,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5892,174,5299,245,118,86,79,64,26,36,13,20,0,17,384,147,258,108,99,65,27,30,0,17,83,70,59,46,24,33,0,17,0,17,8,13,8,13,0,17,0,17,0,17,1514,154,1344,156,22,27,22,27,0,17,0,17,0,17,128,56,67,40,48,38,13,24,0,17,20,28,5,9,0,17,15,26,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",9811,165,1692,240,1614,235,78,119,78,119,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6106,242,5555,396,192,112,141,81,25,38,26,40,0,19,331,359,281,288,50,73,0,19,0,19,28,49,0,19,0,19,28,49,0,19,0,19,0,19,0,19,0,19,0,19,2013,235,1935,244,29,36,19,28,0,19,10,22,0,19,49,40,36,34,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",5147,166,1070,188,947,185,38,40,17,27,0,17,21,35,0,17,85,105,67,89,18,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3194,193,2737,302,226,167,203,161,23,39,0,17,0,17,99,78,99,78,0,17,0,17,0,17,132,112,0,17,69,67,63,81,0,17,0,17,0,17,0,17,0,17,0,17,883,148,855,152,13,20,13,20,0,17,0,17,0,17,15,24,15,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",46894,447,7720,633,5192,532,1969,496,1808,499,85,84,62,61,14,21,236,168,194,162,42,47,0,29,0,29,95,103,95,103,0,29,0,29,0,29,228,163,148,116,51,59,29,44,0,29,31926,654,18309,774,9670,788,5803,714,2126,432,1177,252,564,297,1544,313,917,201,503,170,92,80,32,31,809,268,306,150,197,101,255,161,51,48,1594,475,1258,348,240,141,96,102,0,29,7248,438,5242,367,1106,251,299,123,216,109,386,177,205,106,827,167,429,119,228,83,157,65,13,19,45,44,29,41,11,20,5,8,0,29,28,32,11,17,17,29,0,29,0,29
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",10763,190,1258,335,1154,346,20,33,20,33,0,19,0,19,0,19,33,41,33,41,0,19,0,19,0,19,51,80,0,19,51,80,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7519,378,6228,418,182,111,165,107,17,27,0,19,0,19,694,264,514,187,149,126,31,42,0,19,360,249,263,203,97,157,0,19,0,19,55,88,55,88,0,19,0,19,0,19,1986,327,1794,320,29,34,15,25,14,23,0,19,0,19,156,84,56,40,91,62,9,15,0,19,7,14,0,19,0,19,7,14,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",41911,324,5988,345,5336,447,359,226,339,226,7,12,7,11,6,12,187,142,108,72,71,97,8,12,0,26,40,44,40,44,0,26,0,26,0,26,66,49,61,48,5,7,0,26,0,26,28677,380,24830,566,2090,417,1567,385,366,131,130,71,27,34,1080,281,797,247,202,88,81,53,0,26,453,166,307,119,122,92,17,16,7,12,224,111,155,94,66,54,3,5,0,26,7246,272,6582,310,169,95,60,41,40,44,33,38,36,38,423,104,234,84,74,46,115,69,0,26,50,47,0,26,50,47,0,26,0,26,22,28,18,27,0,26,0,26,4,6
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",24435,210,4129,287,2696,309,281,170,255,167,11,15,15,23,0,23,516,188,488,184,28,27,0,23,0,23,504,180,431,177,73,67,0,23,0,23,132,119,123,116,9,13,0,23,0,23,15255,361,10753,551,864,341,651,264,127,89,85,97,1,3,2194,410,1535,305,523,191,84,67,52,75,1252,268,810,210,306,111,136,81,0,23,192,102,119,69,41,34,32,29,0,23,5051,355,4141,320,145,156,4,10,8,14,60,93,73,77,573,133,290,76,184,71,75,63,24,27,176,75,57,55,36,48,72,44,11,17,16,19,16,19,0,23,0,23,0,23
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",33059,255,6505,350,5583,408,169,90,133,66,13,24,23,35,0,26,401,174,380,176,21,43,0,26,0,26,352,158,255,141,97,89,0,26,0,26,0,26,0,26,0,26,0,26,0,26,20322,405,16734,501,952,331,654,212,226,132,71,76,1,3,1478,378,1228,314,225,140,25,26,0,26,1114,291,831,241,184,90,73,66,26,23,44,51,44,51,0,26,0,26,0,26,6232,359,5715,368,52,48,19,28,22,34,11,17,0,26,428,107,258,83,82,48,83,65,5,13,37,40,32,37,5,11,0,26,0,26,0,26,0,26,0,26,0,26,0,26
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",10727,156,1928,186,1794,200,50,60,36,56,14,23,0,19,0,19,84,70,69,68,0,19,15,24,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6760,215,6235,251,81,69,81,69,0,19,0,19,0,19,364,179,304,171,60,67,0,19,0,19,80,52,42,45,24,20,14,22,0,19,0,19,0,19,0,19,0,19,0,19,2039,212,1941,194,6,12,0,19,0,19,6,12,0,19,92,67,59,63,14,22,19,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",115453,530,21328,776,13193,868,7095,713,5737,633,728,246,488,191,142,110,412,142,389,137,11,22,12,19,0,29,162,108,71,57,77,93,14,21,0,29,466,209,429,205,23,26,14,22,0,29,80257,891,44259,1162,29121,1138,16838,788,4563,500,5349,564,2371,368,3776,577,2302,396,793,231,579,194,102,73,1660,369,874,232,565,241,176,98,45,43,1441,335,880,227,421,143,105,63,35,35,13868,590,8256,508,4404,384,808,188,902,218,1761,256,933,188,893,182,339,123,213,101,211,92,130,79,138,76,19,22,14,19,57,50,48,46,177,92,146,85,0,29,19,22,12,18
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",1921,147,354,81,354,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1190,99,1154,103,0,12,0,12,0,12,0,12,0,12,32,23,29,22,3,5,0,12,0,12,4,8,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,377,41,352,45,0,12,0,12,0,12,0,12,0,12,25,20,19,20,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",53675,406,8221,542,6595,508,558,177,417,149,34,32,107,92,0,29,771,345,637,273,115,122,19,29,0,29,174,104,62,42,112,85,0,29,0,29,123,88,106,86,17,27,0,29,0,29,37032,586,27489,953,2872,444,2300,414,403,139,141,94,28,42,4063,733,2662,474,1170,381,203,144,28,44,1718,378,1229,322,341,150,148,91,0,29,890,345,807,343,83,52,0,29,0,29,8422,457,7167,450,546,197,305,170,85,78,64,80,92,122,559,146,401,113,70,47,50,36,38,46,123,78,59,51,27,30,21,33,16,24,27,33,14,24,13,20,0,29,0,29
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",5949,195,934,196,909,195,25,42,25,42,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3896,146,3799,179,85,111,47,54,38,64,0,17,0,17,12,21,12,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1119,146,936,136,16,27,16,27,0,17,0,17,0,17,139,89,53,59,64,52,11,22,11,24,0,17,0,17,0,17,0,17,0,17,28,36,28,36,0,17,0,17,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",67735,439,11954,743,6246,690,4343,471,3778,499,239,115,291,170,35,38,862,243,806,240,35,28,21,25,0,29,70,88,60,87,0,29,10,16,0,29,433,304,393,297,40,41,0,29,0,29,46222,767,22987,1001,15833,802,9935,753,2396,305,2405,400,1097,271,6149,716,3075,490,1629,395,998,283,447,205,489,211,158,96,162,105,132,69,37,42,764,274,426,165,214,115,124,87,0,29,9559,562,4862,440,1757,267,444,137,332,127,649,185,332,103,2731,388,885,207,566,158,792,213,488,253,160,118,76,74,20,24,64,59,0,29,49,51,26,40,14,18,0,29,9,13
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",28960,216,4066,303,3114,388,293,147,285,144,0,26,8,15,0,26,436,202,359,181,56,49,21,24,0,26,196,113,179,105,17,20,0,26,0,26,27,41,0,26,0,26,18,28,9,14,18547,404,12975,706,1183,242,937,193,162,85,84,66,0,26,3439,532,2045,387,1085,297,309,148,0,26,808,193,519,180,254,100,35,31,0,26,142,100,116,89,9,13,10,15,7,12,6347,363,4671,325,234,150,189,148,39,27,6,14,0,26,1305,294,552,152,321,90,385,149,47,44,137,66,22,26,33,30,71,52,11,17,0,26,0,26,0,26,0,26,0,26
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",16850,217,2422,356,2089,354,17,30,16,29,0,19,1,2,0,19,206,143,177,145,16,28,13,20,0,19,110,97,110,97,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,11329,273,8863,525,1035,235,801,227,184,83,33,31,17,35,1037,285,584,173,350,125,103,102,0,19,380,206,171,110,163,109,46,48,0,19,14,18,14,18,0,19,0,19,0,19,3099,251,2577,290,33,50,0,19,33,50,0,19,0,19,470,165,243,116,144,81,55,51,28,41,8,11,8,11,0,19,0,19,0,19,11,16,1,3,10,16,0,19,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",19361,200,2707,306,1877,270,112,92,112,92,0,23,0,23,0,23,354,163,323,166,18,29,13,20,0,23,318,157,300,156,18,26,0,23,0,23,46,71,46,71,0,23,0,23,0,23,12515,384,8515,630,442,202,282,155,99,90,61,67,0,23,2457,496,2034,399,230,110,183,180,10,22,1009,320,768,286,218,129,23,45,0,23,92,88,55,65,0,23,37,60,0,23,4139,350,3226,369,134,81,25,28,75,57,27,32,7,15,698,206,494,179,93,69,111,72,0,23,81,83,50,56,14,23,17,28,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",23654,174,4716,282,4337,300,68,60,58,58,10,16,0,23,0,23,212,114,187,92,25,38,0,23,0,23,87,51,69,48,18,20,0,23,0,23,12,16,12,16,0,23,0,23,0,23,14448,292,12886,348,416,140,355,139,61,44,0,23,0,23,728,184,516,156,166,77,46,33,0,23,366,126,216,88,81,50,61,46,8,14,52,46,24,24,24,37,4,5,0,23,4490,279,4161,256,69,45,46,35,0,23,23,36,0,23,195,85,94,53,89,63,2,4,10,14,31,28,6,10,0,23,25,29,0,23,34,31,22,24,12,19,0,23,0,23
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",41810,273,7054,375,6291,367,116,124,106,117,9,15,1,2,0,26,468,253,468,253,0,26,0,26,0,26,179,89,148,78,31,37,0,26,0,26,0,26,0,26,0,26,0,26,0,26,25278,376,21883,618,818,262,718,236,64,65,36,30,0,26,2132,435,1605,304,289,129,238,146,0,26,380,168,130,77,88,79,150,98,12,19,65,51,65,51,0,26,0,26,0,26,9478,349,8338,339,53,46,40,34,0,26,13,19,0,26,999,175,634,157,285,95,61,32,19,22,79,62,24,23,32,41,23,36,0,26,9,13,0,26,0,26,9,13,0,26
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",24658,225,4459,342,3718,363,233,149,145,124,47,48,41,45,0,23,269,113,237,108,32,40,0,23,0,23,215,111,202,109,13,20,0,23,0,23,24,19,20,19,4,7,0,23,0,23,15697,337,12472,484,689,258,459,188,142,100,85,120,3,8,1426,283,1188,249,187,86,51,52,0,23,983,300,608,190,338,202,29,36,8,17,127,92,82,64,23,26,22,20,0,23,4502,235,3894,267,5,9,0,23,5,9,0,23,0,23,529,163,286,117,83,60,111,69,49,32,59,63,31,45,0,23,10,18,18,30,15,21,15,21,0,23,0,23,0,23
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",15091,183,2400,239,2146,258,18,27,18,27,0,19,0,19,0,19,100,69,100,69,0,19,0,19,0,19,94,102,94,102,0,19,0,19,0,19,42,61,42,61,0,19,0,19,0,19,10230,322,8708,432,857,298,583,254,143,107,123,62,8,17,370,194,237,106,77,92,56,59,0,19,215,188,204,182,11,18,0,19,0,19,80,65,60,53,20,25,0,19,0,19,2461,282,2281,272,13,19,6,13,0,19,7,14,0,19,161,86,132,85,16,23,13,23,0,19,0,19,0,19,0,19,0,19,0,19,6,13,0,19,6,13,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",59741,370,10580,524,8736,550,816,205,707,199,55,42,54,54,0,29,513,166,440,136,53,47,20,31,0,29,341,129,280,121,31,29,30,26,0,29,174,109,112,87,32,50,15,20,15,21,37582,484,28609,780,3604,423,2699,401,554,172,227,80,124,72,3344,467,2263,368,717,198,330,125,34,40,1526,323,846,218,406,138,250,106,24,30,499,169,370,119,87,75,20,24,22,27,11579,457,8955,413,512,207,245,151,122,119,95,62,50,57,1451,259,570,128,481,129,352,123,48,67,532,213,256,157,178,95,60,43,38,36,129,67,103,52,26,33,0,29,0,29
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",24816,219,3651,299,3191,306,74,67,62,64,12,20,0,23,0,23,297,143,282,141,15,22,0,23,0,23,75,91,53,84,22,34,0,23,0,23,14,27,0,23,14,27,0,23,0,23,16119,333,11797,658,1047,300,713,242,228,126,45,56,61,95,2649,548,1728,400,578,177,343,149,0,23,469,278,204,164,143,115,86,93,36,53,157,111,125,94,32,40,0,23,0,23,5046,248,3967,280,188,113,41,47,43,46,64,60,40,48,793,211,369,138,134,58,243,107,47,65,73,54,26,30,25,26,22,35,0,23,25,27,12,17,13,20,0,23,0,23
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",27465,263,4064,269,3675,303,157,81,112,68,38,48,7,10,0,23,112,72,112,72,0,23,0,23,0,23,30,29,26,28,4,8,0,23,0,23,90,112,90,112,0,23,0,23,0,23,18306,397,15806,588,1305,303,823,243,313,123,90,81,79,69,564,172,460,147,88,53,16,14,0,23,437,146,316,130,78,50,43,32,0,23,194,151,154,130,0,23,40,43,0,23,5095,251,4497,260,113,57,87,48,14,15,0,23,12,14,285,87,196,69,59,45,22,21,8,13,94,73,50,52,15,21,22,32,7,12,106,129,18,29,0,23,0,23,88,126
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",11978,241,1790,240,1683,268,6,9,5,10,0,19,1,2,0,19,0,19,0,19,0,19,0,19,0,19,101,115,101,115,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7770,256,6803,358,421,234,260,163,49,47,112,143,0,19,272,162,166,90,85,82,21,30,0,19,274,162,67,66,170,146,37,39,0,19,0,19,0,19,0,19,0,19,0,19,2418,192,2177,199,16,29,8,16,0,19,8,14,0,19,215,123,86,98,84,55,0,19,45,52,0,19,0,19,0,19,0,19,0,19,10,17,0,19,10,17,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",3537,70,616,101,599,102,7,11,7,11,0,12,0,12,0,12,10,15,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2212,117,1995,140,24,37,24,37,0,12,0,12,0,12,185,167,132,106,22,31,31,36,0,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,709,107,676,110,0,12,0,12,0,12,0,12,0,12,9,15,9,15,0,12,0,12,0,12,24,26,12,19,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",3267,79,650,136,650,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1999,98,1798,130,14,19,11,18,0,12,0,12,3,7,146,110,138,105,8,12,0,12,0,12,41,49,32,47,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,618,72,573,78,0,12,0,12,0,12,0,12,0,12,45,34,45,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1666,108,175,25,169,24,6,8,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,962,74,907,72,20,12,20,12,0,12,0,12,0,12,35,21,22,13,10,11,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,529,52,507,53,0,12,0,12,0,12,0,12,0,12,18,14,18,14,0,12,0,12,0,12,4,5,4,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",1092,125,139,45,135,45,0,12,0,12,0,12,0,12,0,12,4,5,4,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,665,89,639,89,4,6,0,12,0,12,4,6,0,12,12,12,12,12,0,12,0,12,0,12,10,12,3,4,4,6,3,5,0,12,0,12,0,12,0,12,0,12,0,12,288,64,282,63,0,12,0,12,0,12,0,12,0,12,6,7,6,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",1437,145,255,60,255,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,961,104,948,104,0,12,0,12,0,12,0,12,0,12,7,8,7,8,0,12,0,12,0,12,6,8,3,4,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,221,33,221,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",1266,124,187,48,147,52,9,13,9,13,0,12,0,12,0,12,15,20,15,20,0,12,0,12,0,12,16,25,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,690,81,553,67,60,54,30,43,19,20,11,15,0,12,52,28,38,23,14,19,0,12,0,12,25,38,18,29,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,389,55,357,52,10,11,3,5,0,12,7,10,0,12,19,12,14,9,3,4,2,4,0,12,0,12,0,12,0,12,0,12,0,12,3,4,3,4,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2741,51,387,67,387,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1693,87,1596,92,31,30,31,30,0,12,0,12,0,12,66,42,66,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,661,68,627,69,0,12,0,12,0,12,0,12,0,12,34,33,26,25,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",5268,102,943,169,887,161,0,17,0,17,0,17,0,17,0,17,17,19,17,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,59,39,59,0,17,0,17,0,17,3139,121,3011,151,22,30,0,17,22,30,0,17,0,17,81,49,60,40,12,18,9,14,0,17,0,17,0,17,0,17,0,17,0,17,25,41,25,41,0,17,0,17,0,17,1186,121,1113,131,0,17,0,17,0,17,0,17,0,17,57,42,31,28,16,25,10,17,0,17,16,25,16,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",2716,53,308,106,282,107,7,10,0,12,0,12,7,10,0,12,6,10,0,12,0,12,6,10,0,12,13,20,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,1618,165,1439,171,33,33,33,33,0,12,0,12,0,12,61,58,56,58,5,11,0,12,0,12,78,117,78,117,0,12,0,12,0,12,7,13,2,5,5,12,0,12,0,12,790,150,722,149,0,12,0,12,0,12,0,12,0,12,48,38,42,33,6,11,0,12,0,12,20,23,8,13,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",7844,104,1055,131,1007,136,39,41,32,40,7,10,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,16,0,17,9,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4394,222,4059,236,142,87,85,69,19,28,25,29,13,22,181,171,92,89,48,44,41,44,0,17,12,19,12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2395,233,2294,239,12,17,5,7,7,10,0,17,0,17,72,47,63,47,9,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,16,17,16,0,17,0,17,0,17
