GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",57573,388,12740,558,9135,556,1476,404,1275,398,134,103,67,67,0,123,1270,343,1198,333,72,49,0,123,0,123,827,198,537,158,182,99,108,67,0,123,32,51,32,51,0,123,0,123,0,123,34432,534,25883,774,2624,504,1663,341,576,170,350,228,35,42,3797,538,2755,409,735,229,251,147,56,69,1918,382,1224,296,493,171,192,108,9,14,210,124,175,97,35,43,0,123,0,123,10401,473,8665,479,299,131,130,68,70,63,55,57,44,50,1199,274,761,197,235,145,108,74,95,93,149,99,40,52,91,59,18,20,0,123,89,66,69,62,0,123,8,12,12,19
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",18224,252,4139,299,3873,307,91,76,70,64,0,123,21,37,0,123,139,92,139,92,0,123,0,123,0,123,36,40,17,27,19,29,0,123,0,123,0,123,0,123,0,123,0,123,0,123,11578,248,10107,417,324,144,246,128,9,16,54,51,15,25,863,245,404,129,334,125,125,81,0,123,205,140,101,66,60,59,44,62,0,123,79,101,79,101,0,123,0,123,0,123,2507,262,1963,186,59,64,34,34,25,33,0,123,0,123,469,216,292,198,105,77,72,56,0,123,16,25,16,25,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",18619,201,5142,287,4789,285,90,67,90,67,0,123,0,123,0,123,150,90,143,90,7,11,0,123,0,123,90,87,39,45,51,77,0,123,0,123,23,33,23,33,0,123,0,123,0,123,10915,248,9564,346,324,158,267,151,42,38,15,17,0,123,723,233,563,176,147,143,13,20,0,123,266,178,144,88,27,46,95,143,0,123,38,32,38,32,0,123,0,123,0,123,2562,202,2323,214,10,16,10,16,0,123,0,123,0,123,188,97,116,60,25,33,47,60,0,123,14,21,0,123,0,123,14,21,0,123,27,28,27,28,0,123,0,123,0,123
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",13409,135,3286,192,3042,196,97,90,57,63,21,31,19,22,0,123,125,113,115,113,0,123,10,15,0,123,0,123,0,123,0,123,0,123,0,123,22,33,22,33,0,123,0,123,0,123,8589,262,7771,323,274,137,243,126,20,30,11,17,0,123,456,121,375,113,71,44,10,16,0,123,66,76,23,27,13,20,30,49,0,123,22,33,22,33,0,123,0,123,0,123,1534,201,1379,198,0,123,0,123,0,123,0,123,0,123,144,78,80,62,54,48,10,16,0,123,0,123,0,123,0,123,0,123,0,123,11,17,11,17,0,123,0,123,0,123
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",24987,221,6043,277,5625,330,179,90,108,63,35,40,36,43,0,123,175,113,156,108,11,18,8,13,0,123,55,46,37,41,18,21,0,123,0,123,9,12,9,12,0,123,0,123,0,123,16022,306,14622,394,539,180,393,169,101,69,45,34,0,123,669,211,435,128,199,127,31,32,4,12,154,85,127,75,24,28,3,4,0,123,38,33,38,33,0,123,0,123,0,123,2922,256,2631,253,43,45,12,20,17,21,0,123,14,21,231,90,138,63,3,5,86,63,4,11,0,123,0,123,0,123,0,123,0,123,17,16,17,16,0,123,0,123,0,123
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",76856,508,12186,656,8410,740,2708,478,2098,433,386,128,224,112,0,123,926,310,836,313,90,73,0,123,0,123,112,80,101,69,11,17,0,123,0,123,30,32,30,32,0,123,0,123,0,123,54719,694,35907,1202,12238,965,5199,513,3385,463,2852,696,802,270,5336,597,3506,485,1217,235,613,250,0,123,999,240,812,200,130,83,40,50,17,28,239,120,172,108,38,35,19,28,10,15,9951,518,7826,468,600,161,105,66,135,82,259,147,101,72,1302,240,521,148,295,101,328,125,158,104,164,102,85,73,55,56,0,123,24,33,59,31,52,30,7,11,0,123,0,123
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",8283,141,1805,181,1597,204,55,49,55,49,0,123,0,123,0,123,140,88,128,87,12,18,0,123,0,123,13,19,13,19,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,5105,188,4705,203,59,44,52,42,0,123,7,11,0,123,287,123,254,121,26,24,7,11,0,123,43,40,18,21,25,32,0,123,0,123,11,18,11,18,0,123,0,123,0,123,1373,155,1297,164,0,123,0,123,0,123,0,123,0,123,76,45,31,32,30,35,15,18,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",22516,229,5974,330,5431,368,134,85,78,63,16,24,40,40,0,123,337,150,301,144,0,123,36,42,0,123,72,63,61,60,11,19,0,123,0,123,0,123,0,123,0,123,0,123,0,123,13547,280,11851,407,494,181,436,162,31,34,19,23,8,13,866,229,715,206,142,136,9,16,0,123,267,134,243,130,24,30,0,123,0,123,69,62,43,48,26,43,0,123,0,123,2995,263,2699,250,20,24,20,24,0,123,0,123,0,123,255,102,218,84,27,25,10,16,0,123,0,123,0,123,0,123,0,123,0,123,21,23,21,23,0,123,0,123,0,123
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",37649,281,6527,428,5843,436,303,138,233,121,25,27,39,43,6,17,293,138,219,105,31,33,43,38,0,123,62,50,54,52,8,13,0,123,0,123,26,37,8,21,18,22,0,123,0,123,24497,461,19834,705,1142,280,862,217,171,91,77,45,32,46,2979,479,2262,375,563,181,141,81,13,21,388,188,190,156,80,45,100,88,18,26,154,113,97,91,44,38,13,20,0,123,6625,538,5522,565,96,69,23,26,58,43,15,23,0,123,959,186,517,127,188,78,183,75,71,68,3,10,3,10,0,123,0,123,0,123,45,35,30,29,15,22,0,123,0,123
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",3974,89,882,111,882,111,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,2515,112,2393,122,56,44,45,40,0,123,11,17,0,123,66,47,66,47,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,577,95,492,92,0,123,0,123,0,123,0,123,0,123,78,59,55,39,23,26,0,123,0,123,0,123,0,123,0,123,0,123,0,123,7,11,7,11,0,123,0,123,0,123
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",110391,596,17686,661,10074,697,4646,624,3754,617,573,169,222,124,97,74,2386,416,2142,410,188,102,56,54,0,123,488,232,249,110,133,109,95,145,11,19,92,77,92,77,0,123,0,123,0,123,78664,819,43214,1396,17937,1099,5740,765,5108,663,5352,803,1737,353,13649,1136,7751,676,3785,604,1969,507,144,90,3399,475,2218,323,962,293,204,103,15,17,465,192,373,144,92,71,0,123,0,123,14041,565,10278,549,942,197,255,105,200,93,402,151,85,59,2436,376,1018,232,552,151,635,165,231,115,270,94,86,52,83,68,70,49,31,36,115,68,101,63,14,22,0,123,0,123
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",45769,461,7982,470,6287,515,845,211,697,198,111,77,37,49,0,123,644,209,576,212,49,47,19,17,0,123,180,133,138,106,0,123,42,50,0,123,26,45,26,45,0,123,0,123,0,123,29336,450,22348,726,3743,609,2294,379,546,160,708,417,195,193,2414,534,1546,449,611,175,245,144,12,19,605,203,349,146,166,111,90,89,0,123,226,123,217,116,9,15,0,123,0,123,8451,407,7454,392,258,135,29,28,31,27,195,129,3,8,615,142,300,97,148,75,94,51,73,51,66,94,0,123,0,123,0,123,66,94,58,52,28,37,0,123,0,123,30,41
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",32497,299,6764,439,5874,421,193,111,149,107,0,123,44,35,0,123,283,93,275,88,8,12,0,123,0,123,325,158,325,158,0,123,0,123,0,123,89,79,47,46,42,65,0,123,0,123,18651,598,15181,607,602,198,477,173,97,50,28,28,0,123,2070,331,1588,251,448,168,34,31,0,123,614,187,323,133,183,84,108,61,0,123,184,110,91,54,64,46,29,32,0,123,7082,892,5919,509,165,129,38,30,48,43,79,127,0,123,883,363,490,256,303,145,83,55,7,11,57,41,26,32,0,123,22,27,9,14,58,38,51,36,0,123,7,11,0,123
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",9501,166,2619,205,2419,215,89,56,68,61,21,35,0,123,0,123,97,72,97,72,0,123,0,123,0,123,14,23,0,123,14,23,0,123,0,123,0,123,0,123,0,123,0,123,0,123,5746,210,5288,256,103,62,103,62,0,123,0,123,0,123,272,130,248,122,24,25,0,123,0,123,51,47,25,30,26,34,0,123,0,123,32,36,20,31,12,17,0,123,0,123,1136,181,1102,178,13,20,13,20,0,123,0,123,0,123,21,23,21,23,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
