GEO.id,GEO.id2,GEO.display-label,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",19108,215,4258,311,3982,341,65,52,65,52,0,19,0,19,0,19,128,98,128,98,0,19,0,19,0,19,83,86,63,66,20,31,0,19,0,19,0,19,0,19,0,19,0,19,0,19,11956,254,10563,430,284,172,197,118,70,67,15,25,2,4,882,313,714,265,127,80,41,48,0,19,201,163,94,100,94,82,13,22,0,19,26,35,26,35,0,19,0,19,0,19,2894,222,2479,265,0,19,0,19,0,19,0,19,0,19,351,168,181,108,158,109,12,20,0,19,64,76,36,58,0,19,28,46,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",19247,197,4910,250,4316,261,210,111,173,96,37,58,0,22,0,22,369,221,361,219,0,22,8,13,0,22,15,16,15,16,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,11165,332,9299,431,579,284,437,166,140,156,0,22,2,5,1004,292,667,204,288,225,49,45,0,22,248,106,204,94,34,40,10,16,0,22,35,40,0,22,15,24,20,32,0,22,3172,292,2580,326,30,30,27,30,0,22,0,22,3,5,498,176,334,117,111,77,53,57,0,22,46,35,36,32,0,22,10,15,0,22,18,24,17,24,1,3,0,22,0,22
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",13353,173,2451,206,2299,217,79,95,79,95,0,19,0,19,0,19,73,60,60,57,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8592,207,7788,306,430,227,300,171,60,56,70,78,0,19,346,110,341,109,5,10,0,19,0,19,19,31,9,15,10,16,0,19,0,19,9,15,0,19,0,19,9,15,0,19,2310,207,2074,210,44,41,34,38,10,15,0,19,0,19,146,60,100,49,46,43,0,19,0,19,0,19,0,19,0,19,0,19,0,19,46,52,8,13,12,20,13,20,13,20
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",27006,199,5833,316,5390,321,162,75,162,75,0,22,0,22,0,22,223,150,223,150,0,22,0,22,0,22,13,17,13,17,0,22,0,22,0,22,45,70,22,34,23,36,0,22,0,22,16798,343,14746,493,902,329,687,271,158,92,57,40,0,22,935,292,721,252,155,92,59,66,0,22,145,102,31,33,53,53,36,35,25,41,70,51,56,45,14,23,0,22,0,22,4375,268,4043,264,29,24,9,13,0,22,20,20,0,22,248,127,174,112,24,36,16,17,34,35,50,48,22,33,0,22,12,19,16,25,5,11,5,11,0,22,0,22,0,22
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",83375,399,13462,596,7871,555,4295,553,3655,516,528,207,90,61,22,23,1065,312,998,319,0,28,67,57,0,28,201,103,159,87,32,40,10,17,0,28,30,40,30,40,0,28,0,28,0,28,57356,708,33953,1076,14727,1166,6280,765,4494,615,3128,622,825,276,6528,735,4856,530,1242,305,360,147,70,103,1854,388,1344,324,441,182,38,60,31,36,294,143,239,132,55,42,0,28,0,28,12557,587,9611,570,1207,306,210,100,350,128,538,240,109,78,1384,291,716,168,311,138,269,150,88,67,285,150,87,52,21,21,83,72,94,87,70,49,55,42,15,21,0,28,0,28
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",8781,144,1651,228,1576,234,49,50,49,50,0,17,0,17,0,17,9,14,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,17,27,0,17,0,17,0,17,5354,265,4883,295,186,124,151,103,26,40,9,13,0,17,207,80,164,76,42,34,1,3,0,17,59,47,41,39,9,15,9,15,0,17,19,16,19,16,0,17,0,17,0,17,1776,248,1643,255,41,50,15,30,0,17,26,40,0,17,51,43,51,43,0,17,0,17,0,17,27,29,11,16,0,17,16,25,0,17,14,30,0,17,0,17,14,30,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",24076,227,6014,275,5384,320,197,103,164,93,33,28,0,22,0,22,354,138,312,136,21,36,21,33,0,22,41,49,41,49,0,22,0,22,0,22,38,38,38,38,0,22,0,22,0,22,13990,307,12322,391,578,269,395,160,145,138,38,42,0,22,774,202,651,185,114,66,9,14,0,22,253,153,198,133,31,35,24,33,0,22,63,60,63,60,0,22,0,22,0,22,4072,293,3715,290,45,46,40,42,0,22,5,10,0,22,275,120,221,104,24,25,30,54,0,22,37,35,10,15,24,30,0,22,3,8,0,22,0,22,0,22,0,22,0,22
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",39728,285,6092,348,5271,402,372,162,321,162,51,35,0,25,0,25,401,147,350,136,51,39,0,25,0,25,48,35,48,35,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,25219,432,20226,568,1466,337,848,210,355,158,263,133,0,25,2789,490,1753,367,671,254,365,159,0,25,633,237,385,165,127,85,110,78,11,17,105,79,81,70,9,14,15,24,0,25,8417,360,7378,356,112,69,79,62,4,8,29,26,0,25,868,191,409,115,214,111,192,93,53,63,35,45,10,16,0,25,0,25,25,41,24,27,24,27,0,25,0,25,0,25
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",3553,65,622,92,580,79,0,12,0,12,0,12,0,12,0,12,32,36,32,36,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2165,119,1962,146,42,48,32,49,10,16,0,12,0,12,130,92,108,76,22,29,0,12,0,12,21,22,21,22,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,766,126,766,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",121349,566,18697,772,10962,767,5409,652,4898,564,332,166,164,95,15,17,1721,330,1637,330,54,47,30,34,0,28,427,179,354,165,58,69,15,22,0,28,178,140,154,131,24,25,0,28,0,28,84847,883,46304,1784,20688,1450,8221,956,4910,694,6217,749,1340,370,13000,1326,8356,930,3150,574,1306,371,188,132,3794,612,2712,458,859,282,184,105,39,44,1061,316,673,198,286,117,102,79,0,28,17805,685,12506,593,2193,386,633,199,296,133,927,291,337,184,2690,384,1000,184,902,230,621,221,167,126,302,115,122,78,80,51,88,60,12,18,114,92,88,85,0,28,26,29,0,28
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",50200,334,7455,473,6266,495,678,235,607,228,48,48,23,23,0,28,444,192,412,191,32,31,0,28,0,28,43,38,27,35,16,23,0,28,0,28,24,27,24,27,0,28,0,28,0,28,32512,495,25242,854,3930,518,2580,447,794,185,482,219,74,53,2391,478,1337,282,672,230,341,132,41,49,671,324,450,250,109,74,87,71,25,40,278,118,178,79,71,64,29,37,0,28,10233,417,8744,409,536,194,192,119,114,80,158,122,72,76,786,243,288,104,252,126,139,63,107,90,114,88,35,44,9,15,58,73,12,19,53,40,44,37,0,28,9,14,0,28
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",34557,336,6932,413,6149,455,178,143,178,143,0,25,0,25,0,25,390,170,390,170,0,25,0,25,0,25,177,94,167,95,10,16,0,25,0,25,38,46,7,11,31,44,0,25,0,25,20813,384,16836,492,965,292,657,244,206,98,62,50,40,52,2040,430,1556,338,365,133,107,87,12,21,649,206,458,173,170,72,21,24,0,25,323,228,165,156,88,86,70,95,0,25,6812,292,5913,303,227,109,123,84,31,33,29,27,44,53,570,186,300,116,133,78,137,136,0,25,75,65,48,51,0,25,27,42,0,25,27,30,17,26,0,25,10,16,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",9896,136,2716,202,2320,243,124,67,124,67,0,19,0,19,0,19,145,108,145,108,0,19,0,19,0,19,90,80,90,80,0,19,0,19,0,19,37,38,15,18,0,19,22,35,0,19,5847,162,4992,244,330,153,298,145,0,19,32,50,0,19,291,110,262,111,29,33,0,19,0,19,165,85,120,45,9,14,0,19,36,52,69,46,69,46,0,19,0,19,0,19,1333,155,1205,150,9,14,9,14,0,19,0,19,0,19,113,57,90,47,23,30,0,19,0,19,6,11,0,19,6,11,0,19,0,19,0,19,0,19,0,19,0,19,0,19
